"sample_type","sampleid","start_dt.x","subscriberid.x","simserial.x","deviceid.x","col_neighborhood","col_id_val","col_start","col_location","X_col_location_latitude","X_col_location_longitude","X_col_location_altitude","X_col_location_precision","col_weather","col_rainyest","col_turbidity","col_pa_prox","col_pa_type","col_pa_type_other","col_pa_latrine_distance","col_bw_type","col_bw_type_other","col_bw_container","col_bw_container_lid","col_bw_cl_id","col_bw_cl_free","col_bw_cl_total","col_f_latrine_distance","col_p_type","col_p_type_other","col_p_num","col_dw_connection","col_dw_type","col_dw_type_other","col_dw_id","col_dw_cl_free","col_dw_cl_total","col_odw_type","col_odw_type_other","col_odw_container","col_odw_container_lid","col_odw_id","col_odw_cl_free","col_odw_cl_total","col_l_toilet_type","col_l_toilet_type_other","col_l_latrine_type","col_l_toilet_stalls","col_l_toilet_feces","col_l_toilet_users","col_l_toilet_hw","col_s_type","col_s_type_other","col_d_water_level","col_d_water_flow","col_d_size","col_d_lining","col_d_lining_oth","col_d_feces","col_d_animals","col_d_schools","col_d_urban_ag","col_d_public_latrines","col_d_hh_latrines","col_d_shops","col_d_hh","col_d_hh_num","col_sf_type","col_sf_type_other","col_notes","col_enum.1","col_enum.2","col_enum.3","col_enum.4","col_enum.5","col_enum.6","col_enum.7","col_enum.8","col_photo","end_dt.x","meta.instanceID.x","X_uuid.x","X_submission_time.x","start_dt.y","subscriberid.y","simserial.y","deviceid.y","lab_id_val","lab_processing","lab_incubator_placed","lab_incubator_removed","lab_p_weight","lab_sf_weight","lab_pa_weight","lab_1_dil_tested","lab_1_volume","lab_1_dil","lab_1_ecoli_reading","lab_1_ecoli_big","lab_1_ecoli_small","lab_1_ecoli","lab_2_dil_tested","lab_2_volume","lab_2_dil","lab_2_ecoli_reading","lab_2_ecoli_big","lab_2_ecoli_small","lab_2_ecoli","lab_3_dilution_performed","lab_3_dil_tested","lab_3_volume","lab_3_dil","lab_3_ecoli_reading","lab_3_ecoli_big","lab_3_ecoli_small","lab_3_ecoli","lab_notes","lab_photo","lab_enum","end_dt.y","meta.instanceID.y","X_uuid.y","X_submission_time.y","ec_denom","ec_dil1","ec_dil2","ec_dil3","ec_ecnt1","ec_ecnt2","ec_ecnt3","count1","count2","dil1","dil2","count3","dil3","ec_conc","neighbor"
5,"1799","2017-06-07T09:56:43.958+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1799,"2017-06-07T10:00:00.848+06","23.7810464254073 90.34058830700356 -55.70982244776689 6.0","23.78104643","90.34058831","-55.70982245","6",1,0,"87","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Sample collected from the behind of City colony lake",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-07T13:38:56.791+06","uuid:46e234e5-2bd6-42dd-92b7-c9ac7e1dd60c","46e234e5-2bd6-42dd-92b7-c9ac7e1dd60c","2017-06-07T07:40:34","2017-06-11T10:11:47.246+06",3.10411e+14,8.90141e+19,3.53118e+14,1799,"2017-06-07T15:00:00.655+06","2017-06-07T16:30:00.245+06","2017-06-08T16:30:00.998+06","n/a","n/a","n/a",7,1,7,1,49,48,"2419.6",6,1,6,1,49,48,"2419.6",1,"5",1,"5","3",49,31,"648.8","n/a",0,"Arefeen","2017-06-12T10:09:30.658+06","uuid:0a2c9969-bcf5-43e5-b04a-068f38e10aea","0a2c9969-bcf5-43e5-b04a-068f38e10aea","2017-06-12T04:36:05",100,1,0.1,0.01,9999,9999,648.8,9999,9999,1,0.1,648.8,0.01,6488000,"33"
5,"1800","2017-06-07T10:18:16.686+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1800,"2017-06-07T10:18:00.027+06","23.77999951017114 90.34116235707133 -55.81812023637691 6.0","23.77999951","90.34116236","-55.81812024","6",1,0,"64","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Sample collected from the behind of City Colony lake",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-07T13:39:14.252+06","uuid:9c0f2d70-0cc8-4b05-8640-0de1f5e35369","9c0f2d70-0cc8-4b05-8640-0de1f5e35369","2017-06-07T07:40:36","2017-06-11T10:14:57.963+06",3.10411e+14,8.90141e+19,3.53118e+14,1800,"2017-06-07T15:00:00.428+06","2017-06-07T16:30:00.090+06","2017-06-08T16:30:00.392+06","n/a","n/a","n/a",7,1,7,1,49,48,"2419.6",6,1,6,1,49,48,"2419.6",1,"5",1,"5","3",49,30,"613.1","n/a",0,"Shimul","2017-06-12T10:10:14.037+06","uuid:db6d376e-d92b-4e2d-b12c-077b8345d8b7","db6d376e-d92b-4e2d-b12c-077b8345d8b7","2017-06-12T04:36:12",100,1,0.1,0.01,9999,9999,613.1,9999,9999,1,0.1,613.1,0.01,6131000,"33"
5,"1801","2017-06-07T11:50:31.067+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1801,"2017-06-07T11:50:00.501+06","23.781548940496176 90.33640533195609 -65.99689697593833 6.0","23.78154894","90.33640533","-65.99689698","6",2,0,"35.04","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Buriganga River",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-07T13:39:31.792+06","uuid:b14b3de2-4cd4-42b0-9349-557b154fcd1f","b14b3de2-4cd4-42b0-9349-557b154fcd1f","2017-06-07T07:40:43","2017-06-11T10:16:53.418+06",3.10411e+14,8.90141e+19,3.53118e+14,1801,"2017-06-07T15:00:00.627+06","2017-06-07T16:30:00.127+06","2017-06-08T16:30:00.709+06","n/a","n/a","n/a",7,1,7,3,49,42,"1299.7",6,1,6,3,41,36,"199.5",1,"5",1,"5","3",9,0,"9.8","n/a",0,"Arefeen","2017-06-12T10:11:09.588+06","uuid:440460c1-ecdd-4549-9eb9-8697f86473b9","440460c1-ecdd-4549-9eb9-8697f86473b9","2017-06-12T04:36:14",100,1,0.1,0.01,1299.7,199.5,9.8,1299.7,199.5,1,0.1,9.8,0.01,142490,"33"
5,"1802","2017-06-07T12:03:20.982+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1802,"2017-06-07T12:00:00.821+06","23.784656028696443 90.33637132358731 -71.88207205365283 6.0","23.78465603","90.33637132","-71.88207205","6",2,0,"44.71","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Buriganga River",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-07T13:40:03.230+06","uuid:63a7c118-8387-482b-8db5-1d7ab06d357d","63a7c118-8387-482b-8db5-1d7ab06d357d","2017-06-07T07:40:45","2017-06-11T10:25:04.207+06",3.10411e+14,8.90141e+19,3.53118e+14,1802,"2017-06-07T15:00:00.176+06","2017-06-07T16:30:00.928+06","2017-06-08T16:30:00.047+06","n/a","n/a","n/a",7,1,7,3,49,42,"1299.7",6,1,6,3,43,9,"114.5",1,"5",1,"5","3",10,1,"12.1","n/a",0,"Shimul","2017-06-12T10:11:59.445+06","uuid:c019dbee-37a1-4325-8cf1-fa91d0584045","c019dbee-37a1-4325-8cf1-fa91d0584045","2017-06-12T04:36:22",100,1,0.1,0.01,1299.7,114.5,12.1,1299.7,114.5,1,0.1,12.1,0.01,121823.333333333,"33"
5,"1834","2016-01-09T15:42:22.667+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1834,"2017-06-08T09:20:00.767+06","23.781892735580982 90.34033052848743 -75.94212770653047 6.0","23.78189274","90.34033053","-75.94212771","6",1,0,"47.48","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Bholaya slum",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-08T14:55:55.526+06","uuid:1cb37474-2496-4ba0-b849-9f7af6c111f6","1cb37474-2496-4ba0-b849-9f7af6c111f6","2017-06-08T09:03:35","2017-06-12T09:48:11.660+06",3.10411e+14,8.90141e+19,3.53118e+14,1834,"2017-06-08T14:50:00.949+06","2017-06-08T16:00:00.105+06","2017-06-09T16:00:00.978+06","n/a","n/a","n/a",7,1,7,1,49,48,"2419.6",6,1,6,1,49,48,"2419.6",1,"5",1,"5","3",49,47,"2419.6","n/a",0,"Arefeen","2017-06-12T10:32:00.644+06","uuid:6c102b41-4313-4d01-a519-179dd0c6eea8","6c102b41-4313-4d01-a519-179dd0c6eea8","2017-06-12T04:55:28",100,1,0.1,0.01,9999,9999,2419.6,9999,9999,1,0.1,2419.6,0.01,24196000,"33"
5,"1835","2017-06-08T11:35:09.060+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1835,"2017-06-08T11:35:00.411+06","23.777977484499196 90.33753698510213 -59.31134069012353 6.0","23.77797748","90.33753699","-59.31134069","6",1,0,"28","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Sample collection Gabtoli landing station",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-08T14:56:37.687+06","uuid:e4596c85-3770-4127-a927-40a39f540535","e4596c85-3770-4127-a927-40a39f540535","2017-06-08T09:03:46","2017-06-12T09:49:56.666+06",3.10411e+14,8.90141e+19,3.53118e+14,1835,"2017-06-08T14:50:00.087+06","2017-06-08T16:00:00.944+06","2017-06-09T16:00:00.445+06","n/a","n/a","n/a",7,1,7,3,49,19,"325.5",6,1,6,3,11,1,"13.4",1,"5",1,"5","3",1,1,"2","n/a",0,"Arefeen","2017-06-12T10:32:33.950+06","uuid:f29dccbe-e468-450a-b8dc-7d72f1ca1291","f29dccbe-e468-450a-b8dc-7d72f1ca1291","2017-06-12T04:56:20",100,1,0.1,0.01,325.5,13.4,2,325.5,13.4,1,0.1,2,0.01,21983.3333333333,"33"
5,"1836","2017-06-08T11:47:13.002+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1836,"2017-06-08T11:50:00.476+06","23.77724698821062 90.33856677306058 -58.48261204543347 6.0","23.77724699","90.33856677","-58.48261205","6",1,0,"10.62","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Deep jame mosque pond",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-08T14:56:14.103+06","uuid:285c6e69-5cdc-4179-a285-5020afc8cdb8","285c6e69-5cdc-4179-a285-5020afc8cdb8","2017-06-08T09:03:48","2017-06-12T09:45:55.369+06",3.10411e+14,8.90141e+19,3.53118e+14,1836,"2017-06-08T14:50:00.827+06","2017-06-08T16:00:00.652+06","2017-06-09T16:00:00.769+06","n/a","n/a","n/a",7,1,7,1,49,48,"2419.6",6,1,6,1,49,48,"2419.6",1,"5",1,"5","3",49,46,"1986.3","n/a",0,"Arefeen","2017-06-12T10:31:33.189+06","uuid:5ea551b2-22ed-4a88-a195-37af5ddeac52","5ea551b2-22ed-4a88-a195-37af5ddeac52","2017-06-12T04:54:29",100,1,0.1,0.01,9999,9999,1986.3,9999,9999,1,0.1,1986.3,0.01,19863000,"33"
5,"1863","2017-06-11T10:12:38.318+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1863,"2017-06-11T10:17:00.994+06","23.722865061797318 90.43188691746225 -39.59822455029841 6.0","23.72286506","90.43188692","-39.59822455","6",1,0,"51","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Manik nagor big pond",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"2017-06-11T15:10:09.748+06","uuid:c6615d02-f35e-4797-98be-d657959b2232","c6615d02-f35e-4797-98be-d657959b2232","2017-06-11T09:15:05","2017-06-13T11:04:02.255+06",3.10411e+14,8.90141e+19,3.53118e+14,1863,"2017-06-11T15:00:00.113+06","2017-06-11T16:30:00.323+06","2017-06-12T16:30:00.325+06","n/a","n/a","n/a",7,1,7,3,10,1,"12.1",6,1,6,3,2,0,"2",1,"5",1,"5","3",0,0,"0.5","n/a",0,"Arefeen","2017-06-14T09:18:49.004+06","uuid:7ca9b204-b32d-41f7-8842-a995b1214330","7ca9b204-b32d-41f7-8842-a995b1214330","2017-06-14T03:19:58",100,1,0.1,0.01,12.1,2,0.5,12.1,2,1,0.1,0.5,0.01,1605,"66"
5,"1864","2017-06-11T10:26:26.292+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1864,"2017-06-11T10:25:00.291+06","23.722576669105607 90.43178001131508 -36.84343031215385 6.0","23.72257667","90.43178001","-36.84343031","6",1,0,"35.85","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Manik nagor big pond",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"2017-06-11T15:10:27.741+06","uuid:5f2e1a71-fd94-4713-818c-e9963a27c381","5f2e1a71-fd94-4713-818c-e9963a27c381","2017-06-11T09:15:07","2017-06-13T11:05:43.792+06",3.10411e+14,8.90141e+19,3.53118e+14,1864,"2017-06-11T15:00:00.924+06","2017-06-11T16:30:00.779+06","2017-06-12T16:30:00.678+06","n/a","n/a","n/a",7,1,7,3,12,1,"14.6",6,1,6,3,3,1,"4.1",1,"5",1,"5","3",0,0,"0.5","n/a",0,"Shimul","2017-06-14T09:19:23.130+06","uuid:4fd839ef-cd17-4240-b25a-92c658336cb2","4fd839ef-cd17-4240-b25a-92c658336cb2","2017-06-14T03:20:02",100,1,0.1,0.01,14.6,4.1,0.5,14.6,4.1,1,0.1,0.5,0.01,2780,"66"
5,"1865","2017-06-11T10:33:51.376+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1865,"2017-06-11T10:35:00.129+06","23.722500363526407 90.4321101515947 -34.3886911274717 6.0","23.72250036","90.43211015","-34.38869113","6",1,0,"47.06","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Manik nagor big pond",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"2017-06-11T15:11:12.493+06","uuid:1cb99002-5527-4cb9-bc80-5984ee7bac15","1cb99002-5527-4cb9-bc80-5984ee7bac15","2017-06-11T09:15:09","2017-06-13T11:08:12.918+06",3.10411e+14,8.90141e+19,3.53118e+14,1865,"2017-06-11T15:00:00.569+06","2017-06-11T16:30:00.885+06","2017-06-12T16:30:00.297+06","n/a","n/a","n/a",7,1,7,3,24,0,"31.7",6,1,6,3,4,0,"4.1",1,"5",1,"5","3",0,0,"0.5","n/a",0,"Arefeen","2017-06-14T09:19:52.568+06","uuid:ec9e29d8-23e7-409c-8132-d7d2f0efe240","ec9e29d8-23e7-409c-8132-d7d2f0efe240","2017-06-14T03:20:05",100,1,0.1,0.01,31.7,4.1,0.5,31.7,4.1,1,0.1,0.5,0.01,3635,"66"
5,"1896","2017-06-14T11:04:14.502+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1896,"2017-06-14T11:10:00.376+06","23.724515649761653 90.42313479386586 -35.32521778794278 6.0","23.72451565","90.42313479","-35.32521779","6",1,0,"15.28","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Garbage present",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-14T14:02:29.636+06","uuid:69df424b-2a25-4954-b85f-32ac54dff272","69df424b-2a25-4954-b85f-32ac54dff272","2017-06-14T08:04:31","2017-06-19T10:57:48.980+06",3.10411e+14,8.90141e+19,3.53118e+14,1896,"2017-06-14T15:30:00.377+06","2017-06-14T16:30:00.767+06","2017-06-15T16:30:00.471+06","n/a","n/a","n/a",7,1,7,1,49,48,"2419.6",6,1,6,3,49,41,"1203.3",1,"5",1,"5","3",48,14,"209.8","n/a",0,"Arefeen ","2017-06-19T11:00:25.048+06","uuid:d2d5a2de-6b2a-4b1c-bbd0-a33b43f61374","d2d5a2de-6b2a-4b1c-bbd0-a33b43f61374","2017-06-19T07:41:50",100,1,0.1,0.01,9999,1203.3,209.8,9999,1203.3,1,0.1,209.8,0.01,1650650,"66"
5,"1897","2017-06-14T10:58:55.809+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1897,"2017-06-14T11:00:00.237+06","23.724648628919347 90.42310457910362 -54.6668774928978 6.0","23.72464863","90.42310458","-54.66687749","6",1,0,"44.97","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Garbage visible",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-14T14:02:48.422+06","uuid:8034c696-511d-4b74-ba13-b2e84c0e6c1a","8034c696-511d-4b74-ba13-b2e84c0e6c1a","2017-06-14T08:04:29","2017-06-19T11:05:14.416+06",3.10411e+14,8.90141e+19,3.53118e+14,1897,"2017-06-14T15:30:00.537+06","2017-06-14T16:30:00.552+06","2017-06-15T16:30:00.033+06","n/a","n/a","n/a",7,1,7,1,49,48,"2419.6",6,1,6,3,49,40,"1119.9",1,"5",1,"5","3",45,10,"135.4","n/a",0,"Arefeen ","2017-06-19T11:08:45.011+06","uuid:f95f6c6a-4acd-4da8-b207-058f57dbd3dd","f95f6c6a-4acd-4da8-b207-058f57dbd3dd","2017-06-22T09:28:40",100,1,0.1,0.01,9999,1119.9,135.4,9999,1119.9,1,0.1,135.4,0.01,1236950,"66"
5,"1898","2017-06-14T10:47:59.613+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1898,"2017-06-14T10:52:00.651+06","23.72495218810581 90.4230721000942 -39.099387892631626 4.0","23.72495219","90.4230721","-39.09938789","4",1,0,"63","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Garbage visible",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-14T14:03:08.192+06","uuid:971af999-311b-4df0-ba9b-1e15bb6ec2fb","971af999-311b-4df0-ba9b-1e15bb6ec2fb","2017-06-14T08:04:27","2017-06-19T11:02:48.625+06",3.10411e+14,8.90141e+19,3.53118e+14,1898,"2017-06-14T15:30:00.738+06","2017-06-14T16:30:00.419+06","2017-06-15T16:30:00.757+06","n/a","n/a","n/a",7,1,7,1,49,48,"2419.6",6,1,6,3,49,36,"866.4",1,"5",1,"5","3",31,4,"52.9","n/a",0,"Arefeen ","2017-06-19T11:05:12.233+06","uuid:b7e762a4-c103-4a9a-a35d-acd376f4f704","b7e762a4-c103-4a9a-a35d-acd376f4f704","2017-06-22T09:28:34",100,1,0.1,0.01,9999,866.4,52.9,9999,866.4,1,0.1,52.9,0.01,697700,"66"
5,"1899","2017-06-14T10:24:34.296+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1899,"2017-06-14T10:20:00.169+06","23.72519043417569 90.42313400897615 -45.97026883358278 4.0","23.72519043","90.42313401","-45.97026883","4",1,0,"18.38","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Trash present",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-14T14:03:26.398+06","uuid:c02f1c1e-fcd6-41dd-a30b-8fac2ba42fd2","c02f1c1e-fcd6-41dd-a30b-8fac2ba42fd2","2017-06-14T08:04:25","2017-06-19T11:00:27.384+06",3.10411e+14,8.90141e+19,3.53118e+14,1899,"2017-06-14T15:30:00.349+06","2017-06-14T16:30:00.714+06","2017-06-15T16:30:00.917+06","n/a","n/a","n/a",7,1,7,1,49,48,"2419.6",6,1,6,3,49,44,"1553.1",1,"5",1,"5","3",44,11,"129.6","n/a",0,"Arefeen ","2017-06-19T11:02:43.840+06","uuid:3faef05b-8caf-4d39-a94f-2b88b2d80c8b","3faef05b-8caf-4d39-a94f-2b88b2d80c8b","2017-06-19T07:43:00",100,1,0.1,0.01,9999,1553.1,129.6,9999,1553.1,1,0.1,129.6,0.01,1424550,"66"
5,"1985","2017-06-18T11:39:33.479+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1985,"2017-06-18T11:38:00.515+06","23.72543183574483 90.42286212847351 -37.596915824709704 6.0","23.72543184","90.42286213","-37.59691582","6",1,1,"17.68","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Trash present",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"2017-06-18T15:36:35.101+06","uuid:5de32fce-46c2-494d-b8fb-1b897896cca3","5de32fce-46c2-494d-b8fb-1b897896cca3","2017-06-18T09:42:28","2017-06-20T10:55:31.043+06",3.10411e+14,8.90141e+19,3.53118e+14,1985,"2017-06-18T15:30:00.960+06","2017-06-18T16:30:00.307+06","2017-06-19T16:30:00.170+06","n/a","n/a","n/a",7,1,7,1,49,48,"2419.6",6,1,6,3,49,35,"816.4",1,"5",1,"5","3",26,4,"41.4","n/a",0,"Arefeen","2017-06-20T11:20:53.864+06","uuid:886f3812-303e-4c7f-a6ce-fa088915c62c","886f3812-303e-4c7f-a6ce-fa088915c62c","2017-06-20T05:21:27",100,1,0.1,0.01,9999,816.4,41.4,9999,816.4,1,0.1,41.4,0.01,615200,"66"
5,"1986","2017-06-18T11:48:55.899+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1986,"2017-06-18T11:50:00.490+06","23.72487426648828 90.42293247150474 -38.84469684800686 6.0","23.72487427","90.42293247","-38.84469685","6",1,1,"9.26","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Many trash present",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"2017-06-18T15:36:39.602+06","uuid:61058ab9-48a8-4db0-a31f-eb6280e7393b","61058ab9-48a8-4db0-a31f-eb6280e7393b","2017-06-18T09:42:38","2017-06-20T10:46:38.693+06",3.10411e+14,8.90141e+19,3.53118e+14,1986,"2017-06-18T15:30:00.304+06","2017-06-18T16:30:00.798+06","2017-06-19T16:30:00.267+06","n/a","n/a","n/a",7,1,7,1,49,48,"2419.6",6,1,6,3,49,34,"770.1",1,"5",1,"5","3",38,6,"79.4","n/a",0,"Arefeen","2017-06-20T11:20:31.005+06","uuid:b2b4092a-8e75-4b3e-850d-29cafa0b58e8","b2b4092a-8e75-4b3e-850d-29cafa0b58e8","2017-06-20T05:21:25",100,1,0.1,0.01,9999,770.1,79.4,9999,770.1,1,0.1,79.4,0.01,782050,"66"
