deviceid,h_id,h_id_val,h_start,h_location,_h_location_latitude,_h_location_longitude,_h_location_altitude,_h_location_precision,h_gps_device,h_gps_device_id,h_gps_device_wp,h_gps_device_lat,h_gps_device_lon,h_neighborhood,h_home_type,h_population,h_c,h_s,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_s_additional_info,h_d,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_d_additional_info,h_f,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_f_additional_info,h_m,h_m_a_prim,h_m_a_prim_other,h_m_a_prim_num,h_m_a_prim_num_other,h_m_a_sec,h_m_a_sec_other,h_m_a_sec_num,h_m_a_sec_num_other,h_m_c_prim,h_m_c_prim_other,h_m_c_prim_num,h_m_c_prim_num_other,h_m_c_sec,h_m_c_sec_other,h_m_c_sec_num,h_m_c_sec_num_other,h_m_additional_info,h_t,h_t_f,h_t_f_other,h_t_additional_info,h_p,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_additional_info,h_th,h_th_a,h_th_a_other,h_tu_a,h_tu_a_other,h_tw_a,h_tw_a_other,h_tf_a,h_tf_a_other,h_ts_a,h_ts_a_other,h_latrine_type,h_latrine_type_other,h_th_additional_info,h_pd,h_pd_a,h_pd_a/1,h_pd_a/2,h_pd_a/3,h_pd_a/4,h_pd_a/5,h_pd_a/6,h_pd_a/7,h_pd_a_other,h_pd_additional_info,h_end,h_enum,h_notes,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index
3.59125E+14,34,34,2016-11-06T14:41:00.000+07,13.38365993 103.85147374 -2.0 5.0,13.38365993,103.8514737,-2,5,0,,,,,5,1,10,1,,3,,3,,,,4,,4,,,,3,,3,,,,2,,1,,3,,3,,2,,1,,3,,3,,Bottle water 20l,,1,,Boil,,3,,4,,Cucumber latuce eggplant,,1,,1,,0,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:14e9c24d-cb6d-427b-994a-7e4121f98efd,1852,14e9c24d-cb6d-427b-994a-7e4121f98efd,2016-11-08T02:15:56,344,,-1
3.59125E+14,36,36,2016-11-06T14:51:00.000+07,13.38366994 103.85143631 1.0 5.0,13.38366994,103.8514363,1,5,0,,,,,5,1,4,1,,3,,3,,,,4,,4,,,,3,,3,,,,3,,1,,5,N/a,1,,3,,1,,5,N/a,1,,Bottle water 20l,,1,,Boil,,4,,4,,,,1,,1,,0,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:c1543f3f-0180-46e1-9f96-2f390d9ea03f,1853,c1543f3f-0180-46e1-9f96-2f390d9ea03f,2016-11-08T02:15:58,345,,-1
3.59125E+14,38,38,2016-11-06T15:02:00.000+07,13.38349839 103.85107052 -3.0 5.0,13.38349839,103.8510705,-3,5,0,,,,,5,1,4,1,,3,,3,,,,4,,4,,,,2,,2,,,,3,,1,,3,,3,,3,,1,,3,,3,,Small bottle water,,0,,Boil,,3,,3,,Cucumber latuce long been tomato,,1,,1,,0,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:029ba81a-1374-403b-b947-bbb8308d6c3d,1854,029ba81a-1374-403b-b947-bbb8308d6c3d,2016-11-08T02:16:00,346,,-1
3.59125E+14,40,40,2016-11-06T15:15:00.000+07,13.38357685 103.85091493 -4.0 11.0,13.38357685,103.8509149,-4,11,0,,,,,5,1,6,1,,4,,4,,,,4,,4,,,,1,,1,,Rainy season,,3,,1,,3,,1,,3,,1,,3,,1,,,,0,,,,3,,3,,Cucumber latuce eggplant,,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:09c7611d-dde4-45f5-854c-3f83ce8ebe32,1855,09c7611d-dde4-45f5-854c-3f83ce8ebe32,2016-11-08T02:16:03,347,,-1
3.59125E+14,41,41,2016-11-07T10:39:00.000+07,13.38352291 103.85098337 -1.0 7.0,13.38352291,103.8509834,-1,7,0,,,,,5,1,3,1,,4,,4,,,,4,,4,,,,1,,1,,,,2,,1,,3,,3,,2,,1,,3,,3,,,,1,,Boil,,3,,3,,Cucumber latuce water lyly long bean,,1,,0,,0,,0,,5,Na,7,,,,2 4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:19a0bdaa-cf6c-4c9d-a848-0b83f4ee8676,1856,19a0bdaa-cf6c-4c9d-a848-0b83f4ee8676,2016-11-08T02:16:05,348,,-1
3.59125E+14,42,42,2016-11-07T10:49:00.000+07,13.38401252 103.85123576 -19.0 10.0,13.38401252,103.8512358,-19,10,0,,,,,5,1,6,1,,3,,4,,,,3,,3,,,,1,,1,,,,3,,1,,2,,3,,3,,1,,2,,3,,,,1,,,,3,,3,,Cucumber eggplant,,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:ac7e10f7-1a34-483c-82b7-456b8a8fc812,1857,ac7e10f7-1a34-483c-82b7-456b8a8fc812,2016-11-08T02:16:07,349,,-1
3.59125E+14,44,44,2016-11-07T11:04:00.000+07,13.3837589 103.85082445 -1.0 11.0,13.3837589,103.8508245,-1,11,0,,,,,5,1,3,0,,4,,,,,,4,,,,,,1,,,,,,2,,1,,3,,3,,,,,,,,,,Small bottle water,,1,,,,3,,,,Cucumber eggplant morning glory,,1,,1,,1,,1,,1,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:5540d706-ed96-45ed-b3dd-3759f0a4484a,1858,5540d706-ed96-45ed-b3dd-3759f0a4484a,2016-11-08T02:16:10,350,,-1
3.59125E+14,47,47,2016-11-07T14:23:00.000+07,13.38392877 103.85062745 12.0 5.0,13.38392877,103.8506275,12,5,0,,,,,5,1,5,1,,3,,4,,,,4,,4,,,,1,,1,,,,3,,1,,3,,3,,3,,1,,3,,3,,Small bottle water,,1,,Filter,,3,,3,,Cucumber latuce eggplant,,1,,1,,0,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:0e926215-cb71-4879-8b62-4cc0fec9bc13,1859,0e926215-cb71-4879-8b62-4cc0fec9bc13,2016-11-08T02:16:12,351,,-1
3.59125E+14,50,50,2016-11-07T14:39:00.000+07,13.38361575 103.85031819 17.0 11.0,13.38361575,103.8503182,17,11,0,,,,,5,1,3,1,,4,,4,,,,4,,4,,Don't have open drain,,1,,1,,,,2,,1,,3,,3,,2,,1,,3,,3,,Raining,,1,,Boil,,2,,3,,Cucumber morning glory water lyly latuce eggplant,,1,,1,,0,,1,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:16afef4a-4493-4b44-b79b-661790ccadcb,1860,16afef4a-4493-4b44-b79b-661790ccadcb,2016-11-08T02:16:15,352,,-1
3.59125E+14,43,43,2016-11-07T10:57:00.000+07,13.383498 103.8511405 0.0 27.0,13.383498,103.8511405,0,27,0,,,,,5,1,6,1,,3,,3,,,,3,,3,,,,1,,1,,,,2,,1,,5,Na,6,Na,2,,6,Na,5,Na,6,Na,,,1,,,,3,,3,,Cucumber morning glory latuice,,1,,1,,1,,0,,1,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:c405e0ef-9650-4c3e-820b-4a48e1c86b91,1862,c405e0ef-9650-4c3e-820b-4a48e1c86b91,2016-11-08T02:16:56,353,,-1
3.59125E+14,45,45,2016-11-07T11:10:00.000+07,13.38398903 103.85079166 -5.0 7.0,13.38398903,103.8507917,-5,7,0,,,,,5,1,5,1,,4,,4,,,,4,,4,,,,1,,1,,,,2,,1,,3,,3,,2,,1,,3,,3,,Small bottle water,,1,,,,3,,3,,Cucumber latuice cabbage,,1,,1,,1,,1,,1,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:54c249f4-0c47-4461-b5b3-69fdb6651e83,1863,54c249f4-0c47-4461-b5b3-69fdb6651e83,2016-11-08T02:16:58,354,,-1
3.59125E+14,46,46,2016-11-07T11:16:00.000+07,13.38373429 103.85077423 19.0 5.0,13.38373429,103.8507742,19,5,0,,,,,5,1,9,1,,3,,4,,,,3,,4,,,,1,,1,,Rainy season,,3,,1,,2,,3,,3,,1,,2,,3,,,,1,,,,3,,3,,Cabbage Cucumber Long been,,1,,1,,1,,0,,1,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Us,,uuid:118fcccb-55a1-4097-ab42-725988148932,1864,118fcccb-55a1-4097-ab42-725988148932,2016-11-08T02:17:01,355,,-1
3.59125E+14,48,48,2016-11-07T14:28:00.000+07,13.38401087 103.85061938 1.0 11.0,13.38401087,103.8506194,1,11,0,,,,,5,1,4,1,,3,,3,,,,4,,4,,,,1,,1,,,,3,,1,,2,,3,,3,,1,,2,,3,,Boiling water,,1,,,,3,,3,,Cucumber latuice cabbage water Lyly,,1,,1,,1,,0,,1,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Us,,uuid:39d78e0a-fb56-4367-8ae3-1a340e52ad73,1865,39d78e0a-fb56-4367-8ae3-1a340e52ad73,2016-11-08T02:17:03,356,,-1
3.59125E+14,49,49,2016-11-07T14:33:00.000+07,13.38370206 103.85041329 22.0 6.0,13.38370206,103.8504133,22,6,0,,,,,5,1,4,1,,3,,3,,,,4,,4,,,,1,,1,,,,2,,1,,3,,3,,2,,1,,3,,3,,,,1,,Boiling and filter,,3,,3,,Cucumber morning glory latuice long been vegetables,,1,,1,,1,,1,,3,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Us,,uuid:0618c42a-1e5b-4280-9c62-cdff74a91b76,1866,0618c42a-1e5b-4280-9c62-cdff74a91b76,2016-11-08T02:17:06,357,,-1
3.59125E+14,51,51,2016-11-07T14:42:00.000+07,13.38374294 103.85036873 35.0 9.0,13.38374294,103.8503687,35,9,0,,,,,5,1,4,1,,4,,4,,,,4,,4,,Don't have open drains,,1,,1,,,,3,,1,,3,,3,,3,,1,,3,,3,,Small bottle water,,0,,,,3,,3,,Cucumber latuice cabbage long been,,1,,1,,1,,0,,3,,5,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:a55a13e2-119e-4658-8acf-cae5dc4a7fa6,1867,a55a13e2-119e-4658-8acf-cae5dc4a7fa6,2016-11-08T02:17:08,358,,-1
3.59125E+14,53,53,2016-11-08T08:35:00.000+07,13.38391575 103.85018549 -18.0 10.0,13.38391575,103.8501855,-18,10,0,,,,,5,1,1,0,,4,,,,,,4,,,,,,2,,,,,,2,,1,,5,N/a,1,,,,,,,,,,Well water,,1,,Boil,,3,,,,Cucumber long been,,0,,,,,,,,,,,,,,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:cdf1fd26-aa92-41b4-a473-ba079ebaf2e5,1868,cdf1fd26-aa92-41b4-a473-ba079ebaf2e5,2016-11-08T02:17:11,359,,-1
3.59125E+14,54,54,2016-11-08T09:28:00.000+07,13.38384902 103.85003507 -16.0 4.0,13.38384902,103.8500351,-16,4,0,,,,,5,1,10,1,,4,,4,,,,4,,4,,,,1,,1,,Rainy season,,2,,1,,2,,3,,2,,1,,2,,3,,Filter and boil,,1,,,,3,,3,,Latuice cucumber tomato cabbage,,1,,1,,1,,1,,1,,5,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:49231824-c65a-4f07-82bf-58498e5398b5,1898,49231824-c65a-4f07-82bf-58498e5398b5,2016-11-09T02:12:41,360,,-1
3.59125E+14,55,55,2016-11-08T09:42:00.000+07,13.38366408 103.84993707 -12.0 7.0,13.38366408,103.8499371,-12,7,0,,,,,5,1,8,1,,3,,3,,,,4,,3,,,,1,,1,,Rainy season,,3,,1,,2,,3,,3,,1,,2,,3,,,,1,,Boil,,3,,3,,Latuice cucumber morning glory tomato Long been,,1,,1,,1,,1,,1,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:334a3168-18aa-4cf1-8cc6-77bc5c330b07,1899,334a3168-18aa-4cf1-8cc6-77bc5c330b07,2016-11-09T02:12:44,361,,-1
3.59125E+14,56,56,2016-11-08T09:54:00.000+07,13.38421421 103.84995891 13.0 5.0,13.38421421,103.8499589,13,5,0,,,,,5,1,2,1,,4,,4,,,,4,,4,,,,1,,1,,Rainy season,,2,,1,,1,,3,,3,,1,,1,,3,,,,1,,Filter,,3,,3,,Cucumber,,1,,1,,1,,0,,3,,5,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:fc3f8b57-194d-41de-92ac-d565264d5f1a,1900,fc3f8b57-194d-41de-92ac-d565264d5f1a,2016-11-09T02:12:47,362,,-1
3.59125E+14,59,59,2016-11-08T14:10:00.000+07,13.38437357 103.84965996 -10.0 11.0,13.38437357,103.84966,-10,11,0,,,,,5,1,5,1,,4,,3,,,,4,,4,,,,1,,1,,,,2,,1,,3,,3,,2,,1,,3,,3,,Small bottle water,,1,,Filter,,3,,3,,Cucumber latuice cabbage Long Been,,1,,1,,1,,0,,3,,5,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:4d5bdaef-34a7-4ca9-baa3-5067b0ded8ea,1901,4d5bdaef-34a7-4ca9-baa3-5067b0ded8ea,2016-11-09T02:12:49,363,,-1
3.59125E+14,60,60,2016-11-08T14:16:00.000+07,13.38462592 103.84975159 26.0 9.0,13.38462592,103.8497516,26,9,0,,,,,5,1,7,1,,4,,3,,,,3,,3,,Infront of their house,,1,,1,,Rainy season,,2,,1,,3,,3,,2,,1,,3,,3,,Boil,,1,,,,3,,3,,Cucumber latuice cabbage long been,,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:8042bfc7-4d4c-49e0-8fe9-6321ca7bdd8d,1902,8042bfc7-4d4c-49e0-8fe9-6321ca7bdd8d,2016-11-09T02:12:51,364,,-1
3.59125E+14,61,61,2016-11-08T14:24:00.000+07,13.38413822 103.84966643 0.0 7.0,13.38413822,103.8496664,0,7,0,,,,,5,1,6,1,,3,,4,,,,3,,3,,,,1,,1,,Rainy season,,3,,1,,2,,3,,3,,1,,2,,3,,,,1,,Filter,,3,,3,,Cabbage Cucumber latuice,,1,,1,,1,,1,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:1bb31727-f55a-4a04-9945-5f383cb2ca53,1903,1bb31727-f55a-4a04-9945-5f383cb2ca53,2016-11-09T02:12:54,365,,-1
3.59125E+14,57,57,2016-11-08T09:29:00.000+07,13.3841754 103.85000586 -3.0 4.0,13.3841754,103.8500059,-3,4,0,,,,,5,1,2,0,,4,,,,,,4,,,,,,1,,,,Rain season,,2,,1,,2,,3,,,,,,,,,,,,1,,,,3,,,,Latuce cucumber water Lyly,,1,,1,,1,,0,,3,,5,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Us,,Us,,uuid:9388f8ac-8bb1-42e5-92db-74fad36e8d2b,1904,9388f8ac-8bb1-42e5-92db-74fad36e8d2b,2016-11-09T02:12:55,366,,-1
3.59125E+14,58,58,2016-11-08T10:06:00.000+07,13.38430488 103.84995679 0.0 10.0,13.38430488,103.8499568,0,10,0,,,,,5,1,6,0,,4,,,,,,3,,,,,,1,,,,Rainy season,,3,,1,,3,,3,,,,,,,,,,Small bottle water,,0,,,,3,,,,Cucumber,,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:c1c82e26-ee47-4b03-903e-3d1bb807335a,1905,c1c82e26-ee47-4b03-903e-3d1bb807335a,2016-11-09T02:12:57,367,,-1
3.59125E+14,62,62,2016-11-08T14:27:00.000+07,13.38395121 103.84957481 3.0 7.0,13.38395121,103.8495748,3,7,0,,,,,5,1,8,0,,4,,,,,,3,,,,,,1,,,,Rainy season,,3,,1,,2,,3,,,,,,,,,,,,1,,,,3,,,,Cucumber eggplant morning glory latuce,,1,,1,,1,,0,,1,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:27c0aa58-cf7d-4998-b7d5-978349f26b0e,1906,27c0aa58-cf7d-4998-b7d5-978349f26b0e,2016-11-09T02:13:00,368,,-1
3.59125E+14,63,63,2016-11-08T14:31:00.000+07,13.38380268 103.84955341 5.0 5.0,13.38380268,103.8495534,5,5,0,,,,,5,1,5,1,,4,,4,,,,4,,3,,Child when they go to school,,1,,1,,,,2,,1,,5,Na,6,Na,2,,1,,5,Na,6,Na,,,1,,Boil,,3,,3,,Cucumber cabbage,,1,,1,,1,,0,,2,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Us,,uuid:181c0e60-b797-4342-b95b-9c40d06e6397,1907,181c0e60-b797-4342-b95b-9c40d06e6397,2016-11-09T02:13:02,369,,-1
3.59125E+14,64,64,2016-11-08T14:35:00.000+07,13.38388717 103.84950241 7.0 5.0,13.38388717,103.8495024,7,5,0,,,,,5,1,6,1,,3,,3,,,,4,,4,,,,1,,1,,,,2,,1,,5,Na,6,Na,2,,1,,3,,3,,,,1,,,,3,,3,,Cucumber eggplant morning glory long been,,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:de7605e5-78e9-4ce1-99d7-98da963dd754,1908,de7605e5-78e9-4ce1-99d7-98da963dd754,2016-11-09T02:13:04,370,,-1
3.59125E+14,65,65,2016-11-09T09:49:00.000+07,13.3846144 103.85005423 -10.0 7.0,13.3846144,103.8500542,-10,7,0,,,,,5,1,4,1,,3,,3,,,,3,,3,,,,1,,1,,Rainy season,,2,,1,,2,,3,,2,,1,,2,,3,,Boil water,,1,,,,3,,4,,Cucumber morning glory latuice cabbage,,1,,1,,1,,0,,3,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:ddf475ac-1cb8-4a57-ba0d-e5ddd9fc3f7c,1909,ddf475ac-1cb8-4a57-ba0d-e5ddd9fc3f7c,2016-11-09T12:07:08,371,,-1
3.59125E+14,66,66,2016-11-09T09:57:00.000+07,13.38457259 103.85057589 -25.0 8.0,13.38457259,103.8505759,-25,8,0,,,,,5,1,7,1,,3,,3,,,,3,,3,,,,1,,1,,,,3,,1,,3,,1,,3,,1,,3,,3,,,,0,,,,3,,3,,Cucumber latuice cabbage,,1,,1,,1,,1,,3,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:48c92129-ed59-4ab2-b4b3-0efacde9fedf,1910,48c92129-ed59-4ab2-b4b3-0efacde9fedf,2016-11-09T12:07:10,372,,-1
3.59125E+14,67,67,2016-11-09T10:03:00.000+07,13.38453596 103.8506833 7.0 5.0,13.38453596,103.8506833,7,5,0,,,,,5,1,3,0,,3,,,,,,4,,,,,,2,,,,,,2,,3,,3,,3,,,,,,,,,,Bottle water 20l,,1,,Well water boil,,3,,,,Cucumber latuce,,1,,1,,0,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:9881cb92-795c-4969-ab53-79ee69a671e3,1911,9881cb92-795c-4969-ab53-79ee69a671e3,2016-11-09T12:07:13,373,,-1
3.59125E+14,73,73,2016-11-09T14:35:00.000+07,13.38494577 103.85060698 -13.0 10.0,13.38494577,103.850607,-13,10,0,,,,,5,1,5,1,,4,,4,,,,3,,3,,,,1,,1,,Rainy,,3,,1,,2,,3,,3,,1,,2,,3,,,,1,,,,3,,3,,Morning glory eggplant,,1,,1,,1,,0,,1,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:ea4c2218-edc9-4959-ba6c-db9e4dc202e2,1912,ea4c2218-edc9-4959-ba6c-db9e4dc202e2,2016-11-09T12:07:15,374,,-1
3.59125E+14,74,74,2016-11-09T14:38:00.000+07,13.38479003 103.85076265 13.0 5.0,13.38479003,103.8507627,13,5,0,,,,,5,1,5,0,,4,,,,,,3,,,,,,1,,,,,,3,,1,,5,Na,6,Na,,,,,,,,,,,0,,,,3,,,,Long been eggplant vegetables Cucumber water Lyly,,1,,1,,1,,1,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:eb84fef9-dc93-4c50-872c-eecd9a12fd4c,1913,eb84fef9-dc93-4c50-872c-eecd9a12fd4c,2016-11-09T12:07:17,375,,-1
3.59125E+14,69,69,2016-11-09T14:14:00.000+07,13.3847858 103.85058127 -26.0 10.0,13.3847858,103.8505813,-26,10,0,,,,,5,1,8,1,,4,,3,,,,3,,3,,Front of their house,,1,,1,,,,2,,1,,2,,1,,2,,1,,2,,3,,Billing water,,1,,,,3,,3,,Cucumber eggplant morning glory cabbage,,1,,1,,1,,1,,1,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Us,,uuid:14b0e818-f15a-4318-89ec-841dc9f2ecbd,1920,14b0e818-f15a-4318-89ec-841dc9f2ecbd,2016-11-10T01:00:37,376,,-1
3.59125E+14,70,70,2016-11-09T14:20:00.000+07,13.38492487 103.85059324 3.0 5.0,13.38492487,103.8505932,3,5,0,,,,,5,1,6,0,,3,,,,,,3,,,,,,1,,,,,,3,,1,,2,,3,,,,,,,,,,,,1,,Filter,,3,,,,Cucumber eggplant papayas,,1,,1,,1,,1,,1,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Us,,uuid:e35eb011-3be2-4c6c-b108-45f362064276,1921,e35eb011-3be2-4c6c-b108-45f362064276,2016-11-10T01:00:39,377,,-1
3.59125E+14,71,71,2016-11-09T14:23:00.000+07,13.38495779 103.85053933 -56.0 6.0,13.38495779,103.8505393,-56,6,0,,,,,5,1,4,1,,4,,4,,,,3,,3,,,,1,,1,,,,2,,1,,2,,3,,2,,1,,2,,3,,Boiling water,,1,,,,3,,3,,Eggplant cucumber long been cabbage,,1,,1,,1,,1,,1,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:a7b9856b-1470-40b8-9138-dce8de3d6ecf,1922,a7b9856b-1470-40b8-9138-dce8de3d6ecf,2016-11-10T01:00:42,378,,-1
3.59125E+14,72,72,2016-11-09T09:31:00.000+07,13.38490207 103.85071966 -19.0 5.0,13.38490207,103.8507197,-19,5,0,,,,,5,1,4,0,,3,,,,,,4,,,,,,2,,,,,,3,,1,,2,,3,,,,,,,,,,Well water boil,,1,,Boil,,3,,,,Cucumber long bean latuce eggplant,,1,,1,,0,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:696bf251-f283-48c2-a180-d3442ba5a7ad,1923,696bf251-f283-48c2-a180-d3442ba5a7ad,2016-11-10T01:00:45,379,,-1
3.59125E+14,76,76,2016-11-10T09:59:00.000+07,13.38472245 103.85122639 -7.0 5.0,13.38472245,103.8512264,-7,5,0,,,,,5,1,10,1,,3,,3,,,,4,,4,,,,2,,2,,,,3,,1,,2,,3,,3,,1,,2,,3,,Well water,,1,,Boiling,,2,,3,,Cucumber morning glory latuce long been water Lyly,,1,,1,,0,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:c9c4d261-2203-4acc-8289-390ac961f320,2035,c9c4d261-2203-4acc-8289-390ac961f320,2016-11-22T00:10:04,380,,-1
3.59125E+14,79,79,2016-11-10T10:11:00.000+07,13.38496389 103.85131695 -13.0 12.0,13.38496389,103.851317,-13,12,0,,,,,5,1,4,0,,3,,,,,,4,,,,,,1,,,,,,3,,1,,5,N/a,1,,,,,,,,,,Bottle water 20l,,0,,,,4,,,,,,1,,1,,0,,1,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:95f94d13-3f29-4a6b-9293-ea762ac4bddf,2036,95f94d13-3f29-4a6b-9293-ea762ac4bddf,2016-11-22T00:10:06,381,,-1
3.59125E+14,81,81,2016-11-10T10:29:00.000+07,13.38443522 103.85143036 -7.0 11.0,13.38443522,103.8514304,-7,11,0,,,,,5,1,6,0,,3,,,,,,4,,,,,,1,,,,,,3,,1,,2,,3,,,,,,,,,,Well water,,1,,Boil,,2,,,,Morning glory cucumber cabbage latuce,,1,,1,,0,,1,,3,,5,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:47955b50-c952-4e1c-94d1-b7a74d52dd94,2037,47955b50-c952-4e1c-94d1-b7a74d52dd94,2016-11-22T00:10:09,382,,-1
3.59125E+14,83,83,2016-11-10T14:39:00.000+07,13.38445201 103.85193793 -38.0 5.0,13.38445201,103.8519379,-38,5,0,,,,,5,1,5,0,,4,,,,,,4,,,,,,2,,,,,,3,,1,,5,N/a,1,,,,,,,,,,,,0,,,,3,,,,Cucumber latuce long been,,1,,1,,0,,0,,3,,5,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:ba9835ea-d818-43ea-9a5c-3b8e46f3eb23,2038,ba9835ea-d818-43ea-9a5c-3b8e46f3eb23,2016-11-22T00:10:11,383,,-1
3.59125E+14,87,87,2016-11-10T15:07:00.000+07,13.38425126 103.8522905 -9.0 6.0,13.38425126,103.8522905,-9,6,0,,,,,5,1,5,0,,4,,,,,,4,,,,,,2,,,,,,3,,1,,2,,3,,,,,,,,,,Well water boil,,1,,Boil,,3,,,,Cucumber latuce long been eggplant,,1,,1,,0,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:8c01649e-de9f-4bab-9751-990a8a3c8360,2039,8c01649e-de9f-4bab-9751-990a8a3c8360,2016-11-22T00:10:14,384,,-1
3.59125E+14,89,89,2016-11-10T15:13:00.000+07,13.38412612 103.85226127 29.0 5.0,13.38412612,103.8522613,29,5,0,,,,,5,1,3,0,,4,,,,,,4,,,,,,1,,,,,,2,,1,,3,,3,,,,,,,,,,Small bottle water,,1,,Boiling,,3,,,,Cucumber latuce long been,,1,,1,,0,,0,,2,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:4c07a857-e8d7-4e98-b322-0dd3684ae818,2040,4c07a857-e8d7-4e98-b322-0dd3684ae818,2016-11-22T00:10:16,385,,-1
