start_dt,subscriberid,simserial,deviceid,lab_id,lab_id_val,lab_processing,lab_neighborhood,lab_sample_type,lab_incubator_placed,lab_incubator_removed,lab_ws_cl_free,lab_ws_cl_total,lab_p_weight,lab_pa_weight,lab_1_note,lab_1_group,lab_1_dil_tested,lab_1_volume,lab_1_dil,lab_1_ecoli_reading,lab_1_ecoli,lab_2_group,lab_2_dil_tested,lab_2_volume,lab_2_dil,lab_2_ecoli_reading,lab_2_ecoli,lab_3_dilution_performed,lab_3_group,lab_3_dil_tested,lab_3_volume,lab_3_dil,lab_3_ecoli_reading,lab_3_ecoli,lab_closing_group,lab_enum,lab_notes,end_dt,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,Cube or Hygiene Ice
2016-10-13T10:45:56.907+07,4.56E+14,8.99E+18,3.58E+14,VEG209,VEG209,2016-10-11T16:00:00.000+07,2,2,2016-10-11T16:30:00.000+07,2016-10-12T16:40:00.000+07,,,90.3,,,,7,10,70,3,15,,7,1,7,3,1,1,,6,1,6,3,0,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-13T10:55:00.640+07,uuid:6cd30cb5-7202-4292-9cc0-82250f66febb,1392,6cd30cb5-7202-4292-9cc0-82250f66febb,2016-10-13T04:06:48,147,,-1,
2016-10-13T10:55:10.417+07,4.56E+14,8.99E+18,3.58E+14,VEG210,VEG210,2016-10-11T16:00:00.000+07,2,2,2016-10-11T16:30:00.000+07,2016-10-12T16:40:00.000+07,,,187.2,,,,7,10,70,1,,,7,1,7,3,24,1,,6,1,6,3,1,,"St,Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-13T10:59:03.454+07,uuid:55e315f0-b095-40de-9c6f-e3b689083e5c,1393,55e315f0-b095-40de-9c6f-e3b689083e5c,2016-10-13T04:06:50,148,,-1,
2016-10-14T15:34:58.789+07,4.56E+14,8.99E+18,3.58E+14,VEG301,VEG301,2016-10-13T15:30:00.000+07,4,2,2016-10-13T16:00:00.000+07,2016-10-14T15:00:00.000+07,,,178,,,,7,10,70,3,0,,7,1,7,3,0,1,,6,1,6,3,0,,St,"Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-14T15:36:32.884+07,uuid:eccb26ed-0f78-46d5-a983-4782259c0ab5,1420,eccb26ed-0f78-46d5-a983-4782259c0ab5,2016-10-14T08:44:19,168,,-1,
2016-10-14T15:36:38.381+07,4.56E+14,8.99E+18,3.58E+14,VEG302,VEG302,2016-10-13T15:30:00.000+07,4,2,2016-10-13T16:00:00.000+07,2016-10-14T15:00:00.000+07,,,63.5,,,,7,10,70,1,,,7,1,7,3,156,1,,6,1,6,3,10,,St,"Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-14T15:38:00.318+07,uuid:22d4b196-9335-410c-9aed-36c0de1b5af4,1421,22d4b196-9335-410c-9aed-36c0de1b5af4,2016-10-14T08:44:20,169,,-1,
2016-10-14T15:38:05.643+07,4.56E+14,8.99E+18,3.58E+14,VEG303,VEG303,2016-10-13T15:30:00.000+07,4,2,2016-10-13T16:00:00.000+07,2016-10-14T15:00:00.000+07,,,116,,,,7,10,70,1,,,7,1,7,3,123,1,,6,1,6,3,15,,St,"Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3 : TNTC Coliform",2016-10-14T15:39:24.781+07,uuid:f42b7dd5-323e-4eb1-afd0-ef939c0c4b00,1422,f42b7dd5-323e-4eb1-afd0-ef939c0c4b00,2016-10-14T08:44:22,170,,-1,
2016-10-20T09:15:28.173+07,4.56E+14,8.99E+18,3.58E+14,VEG304,VEG304,2016-10-18T16:00:00.000+07,4,2,2016-10-18T17:00:00.000+07,2016-10-19T16:00:00.000+07,,,145,,,,7,10,70,3,2,,7,1,7,3,0,1,,6,1,6,3,0,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-20T09:16:56.293+07,uuid:76828cdd-b495-4a9d-9134-c57f3f40dc4d,1502,76828cdd-b495-4a9d-9134-c57f3f40dc4d,2016-10-20T02:30:47,182,,-1,
2016-10-20T09:17:02.885+07,4.56E+14,8.99E+18,3.58E+14,VEG305,VEG305,2016-10-18T16:00:00.000+07,4,2,2016-10-18T17:00:00.000+07,2016-10-19T16:00:00.000+07,,,62.9,,,,7,10,70,2,,,7,1,7,1,,1,,6,1,6,3,156,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-20T09:18:21.590+07,uuid:8cce73dc-ba88-4cae-a1c0-f74ca93c8ad2,1503,8cce73dc-ba88-4cae-a1c0-f74ca93c8ad2,2016-10-20T02:30:49,183,,-1,
2016-10-20T09:18:24.866+07,4.56E+14,8.99E+18,3.58E+14,VEG306,VEG306,2016-10-18T16:00:00.000+07,4,2,2016-10-18T17:00:00.000+07,2016-10-19T16:00:00.000+07,,,178.2,,,,7,10,70,1,,,7,1,7,3,6,1,,6,1,6,3,0,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-20T09:20:02.790+07,uuid:f6b68e88-f13a-4c87-8e35-8f619d3fba3c,1504,f6b68e88-f13a-4c87-8e35-8f619d3fba3c,2016-10-20T02:30:50,184,,-1,
2016-10-20T09:20:07.286+07,4.56E+14,8.99E+18,3.58E+14,VEG307,VEG307,2016-10-18T16:00:00.000+07,4,2,2016-10-18T17:00:00.000+07,2016-10-19T16:00:00.000+07,,,197.5,,,,7,10,70,1,,,7,1,7,3,46,1,,6,1,6,3,6,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-20T09:21:31.813+07,uuid:54c54628-497c-4877-8998-542b299d00e5,1505,54c54628-497c-4877-8998-542b299d00e5,2016-10-20T02:30:52,185,,-1,
2016-10-21T15:55:25.708+07,4.56E+14,8.99E+18,3.58E+14,VEG308,VEG308,2016-10-20T15:00:00.000+07,4,2,2016-10-20T16:00:00.000+07,2016-10-21T15:00:00.000+07,,,74.3,,,,7,10,70,1,,,7,1,7,3,77,1,,6,1,6,3,8,,St,"Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-21T15:56:55.226+07,uuid:fc27ee3f-e559-4671-8064-548865dcc0ff,1537,fc27ee3f-e559-4671-8064-548865dcc0ff,2016-10-21T09:02:41,202,,-1,
2016-10-21T15:57:00.326+07,4.56E+14,8.99E+18,3.58E+14,VEG309,VEG309,2016-10-20T15:00:00.000+07,4,2,2016-10-20T16:00:00.000+07,2016-10-21T15:00:00.000+07,,,60.4,,,,7,10,70,1,,,7,1,7,1,,1,,6,1,6,3,42,,St,"Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-21T15:58:10.287+07,uuid:3e4ba6bc-e429-4f3c-be9f-b8cbf9ddba35,1538,3e4ba6bc-e429-4f3c-be9f-b8cbf9ddba35,2016-10-21T09:02:43,203,,-1,
2016-10-21T15:58:14.609+07,4.56E+14,8.99E+18,3.58E+14,VEG310,VEG310,2016-10-20T15:00:00.000+07,4,2,2016-10-20T16:00:00.000+07,2016-10-21T15:00:00.000+07,,,117.1,,,,7,10,70,3,17,,7,1,7,3,5,1,,6,1,6,3,0,,St,"Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 57 Coliform",2016-10-21T15:59:36.263+07,uuid:0b054dfd-c347-4c25-8cdd-df99eba51a01,1539,0b054dfd-c347-4c25-8cdd-df99eba51a01,2016-10-21T09:02:45,204,,-1,
2016-11-16T12:01:08.250+07,4.56E+14,8.99E+18,3.58E+14,VEG501,VEG501,2016-11-08T14:30:00.000+07,5,2,2016-11-08T14:45:00.000+07,2016-11-09T13:15:00.000+07,,,58.1,,,,7,10,70,1,,,7,1,7,1,,1,,6,1,6,3,48,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-11-16T12:02:55.376+07,uuid:ddf5325b-59ba-4140-befb-66ea66d9fc12,1962,ddf5325b-59ba-4140-befb-66ea66d9fc12,2016-11-16T05:33:50,287,,-1,
2016-11-16T12:02:59.882+07,4.56E+14,8.99E+18,3.58E+14,VEG502,VEG502,2016-11-08T14:30:00.000+07,5,2,2016-11-08T14:45:00.000+07,2016-11-09T13:15:00.000+07,,,210,,,,7,10,70,1,,,7,1,7,1,,1,,6,1,6,3,56,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-11-16T12:04:11.743+07,uuid:0914212a-7a30-4a34-a975-e3f915af4499,1963,0914212a-7a30-4a34-a975-e3f915af4499,2016-11-16T05:33:52,288,,-1,
2016-11-16T12:04:15.845+07,4.56E+14,8.99E+18,3.58E+14,VEG503,VEG503,2016-11-08T14:30:00.000+07,5,2,2016-11-08T14:45:00.000+07,2016-11-09T13:15:00.000+07,,,76,,,,7,10,70,1,,,7,1,7,1,,1,,6,1,6,3,108,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-11-16T12:05:25.095+07,uuid:f79b1095-d993-4a26-a533-4395f4025e6f,1964,f79b1095-d993-4a26-a533-4395f4025e6f,2016-11-16T05:33:55,289,,-1,
