deviceid,h_id,h_start,h_coordinates,_h_coordinates_latitude,_h_coordinates_longitude,_h_coordinates_altitude,_h_coordinates_precision,h_neighborhood,h_home_type,h_rainweek,h_population,h_c,h_s,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_d,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_f,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_dw,h_dw_a,h_dw_a_other,h_dw_c,h_dw_c_other,h_dw_e_wt_note,h_dw_e_wt,h_dw_e_wt_other,h_o,h_o_a,h_o_a_other,h_o_c,h_o_c_other,h_bw,h_bw_a,h_bw_a_other,h_bw_c,h_bw_c_other,h_p,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_e,h_p_e_other,h_sf,h_sf_a,h_sf_a_other,h_sf_c,h_sf_c_other,h_l,h_l_a,h_l_a_other,h_l_c,h_l_c_other,h_pl,h_pl_a_th,h_pl_a_th_other,h_pl_a_tu,h_pl_a_tu_other,h_pl_a_tw,h_pl_a_tw_other,h_pl_a_tf,h_pl_a_tf_other,h_pl_a_ts,h_pl_a_ts_other,h_end,h_notes,h_enum,__version__,_id,_uuid,_submission_time,_index
3.60E+14,921,2018-01-02T15:23:00.000+06,,,,,,44,2,1,4,1,,5,,5,,,5,,5,,,3,,5,,,5,,5,,,3,,,,,,,,3,,5,,,3,,5,,3,,,3,,5,,,5,,3,,,1,,1,,1,,2,,,,,,1,,5506,bbd108ec-4e23-414a-9e47-59736dffaa0b,2018-01-02T10:34:43,802
3.60E+14,922,2017-08-28T15:29:00.000+06,,,,,,44,2,1,4,1,,5,,5,,,4,,4,,,3,,3,,,5,,5,,,2,,,,,,,,3,,3,,,3,,4,,1,,,3,,3,,,5,,5,,,1,,2,,1,,2,,,,,,1,,5507,04ce1a7f-53c6-469f-8762-c761a8e729bb,2018-01-02T10:34:45,803
3.60E+14,923,2017-08-28T15:34:00.000+06,,,,,,44,2,1,4,1,,2,,1,,,1,,5,,,2,,3,,,1,,2,,,1,,,,,,,,2,,1,,,3,,2,,1,,,3,,3,,,5,,3,,,1,,1,,1,,2,,,,,,1,,5508,a612873a-e5a7-4c4a-9acf-630d82b03798,2018-01-02T10:34:49,804
3.60E+14,924,2017-08-28T15:39:00.000+06,,,,,,44,2,1,4,1,,5,,5,,,5,,5,,,3,,5,,,5,,5,,,3,,,,,,,,4,,5,,,3,,5,,3,,,3,,5,,,5,,3,,,1,,1,,1,,2,,,,,,1,,5509,e9947904-0278-4de8-9f08-0680f54174f3,2018-01-02T10:34:51,805
3.60E+14,925,2017-08-29T12:48:00.000+06,,,,,,44,2,1,3,1,,2,,2,,,1,,2,,,3,,3,,,2,,4,,,1,,,,,,,,3,,5,,,5,,5,,1,,,3,,5,,,3,,5,,,1,,1,,1,,1,,,,,,2,,5463,696d8ca0-1c1a-4bf7-a926-8a9e65d1ab8d,2018-01-02T10:26:30,759
3.60E+14,926,2017-08-29T12:53:00.000+06,,,,,,44,2,1,4,1,,5,,5,,,5,,5,,,3,,5,,,3,,5,,,3,,,,,,,,3,,5,,,3,,5,,3,,,3,,5,,,5,,3,,,1,,1,,1,,2,,,,,,2,,5464,42a7157f-6f12-44e6-9704-38a68fc6ccf5,2018-01-02T10:26:33,760
3.60E+14,927,2017-08-28T12:56:00.000+06,,,,,,44,2,1,0,1,,5,,5,,,5,,5,,,5,,5,,,5,,5,,,4,,,,,,,,3,,5,,,3,,5,,3,,,3,,5,,,5,,3,,,1,,1,,1,,2,,,,,,2,,5465,19cdaf67-9402-43e9-8a0d-8e9c93f385c5,2018-01-02T10:27:01,761
3.60E+14,928,2017-08-28T13:02:00.000+06,,,,,,44,2,1,6,1,,3,,4,,,3,,2,,,1,,2,,,1,,1,,,4,,,,,,,,2,,3,,,3,,3,,1,,,3,,3,,,3,,3,,,1,,1,,1,,2,,,,,,2,,5466,3892522b-507b-46df-bafe-a5b5b4cb2a2f,2018-01-02T10:27:03,762
3.60E+14,929,2017-08-28T13:06:00.000+06,,,,,,44,2,1,4,1,,2,,1,,,1,,5,,,2,,3,,,1,,2,,,1,,,,,,,,2,,1,,,3,,2,,1,,,3,,3,,,5,,3,,,1,,1,,1,,2,,,,,,2,,5467,0b4065c1-1835-4b4e-be91-6b918b365fde,2018-01-02T10:27:05,763
3.60E+14,930,2017-08-28T13:27:00.000+06,,,,,,44,2,1,4,1,,5,,5,,,4,,4,,,3,,3,,,3,,5,,,3,,,,,,,,5,,3,,,3,,4,,2,,,3,,3,,,5,,5,,,1,,1,,1,,2,,,,,,2,,5468,155fe6e9-cdab-4bff-af75-aae831e95d0f,2018-01-02T10:27:08,764
3.60E+14,931,2017-08-28T15:04:00.000+06,,,,,,44,1,1,0,1,,1,,1,,,5,,6,,,5,,6,,,5,,6,,,1,,,,,,,,5,,6,,,5,,6,,3,,,5,,6,,,5,,6,,,1,,2,,1,,3,,,,,,2,,5469,41ec12e5-4f30-4cfc-8813-8a3e73e4bb7a,2018-01-02T10:27:10,765
3.60E+14,932,2017-08-29T15:10:00.000+06,,,,,,44,1,1,0,1,,1,,1,,,5,,6,,,5,,6,,,5,,6,,,1,,,,,,,,6,,5,,,5,,6,,3,,,5,,6,,,5,,6,,,1,,2,,1,,3,,,,,,2,,5470,995e21f6-9a44-4fad-a4f0-d6a168f54e0a,2018-01-02T10:27:25,766
3.60E+14,933,2017-08-28T15:19:00.000+06,,,,,,44,2,0,0,1,,6,,6,,,6,,6,,,6,,6,,,6,,6,,,4,,,,,,,,6,,6,,,6,,6,,4,,,6,,6,,,6,,6,,,4,,,,,,,,,,,,2,,5473,b5abb8cc-e491-45b2-bd34-5e1f1fa586ee,2018-01-02T10:27:29,769
3.60E+14,934,2017-08-29T15:24:00.000+06,,,,,,44,2,0,0,1,,6,,6,,,6,,6,,,6,,6,,,6,,6,,,4,,,,,,,,6,,6,,,6,,6,,4,,,6,,6,,,6,,6,,,4,,,,,,,,,,,,2,,5476,cf4b1781-0530-47ed-bdff-fef21fad0eac,2018-01-02T10:27:32,772
3.60E+14,935,2017-08-28T15:30:00.000+06,,,,,,44,2,0,0,1,,6,,6,,,6,,6,,,6,,6,,,6,,6,,,4,,,,,,,,6,,6,,,6,,6,,4,,,6,,6,,,6,,6,,,4,,,,,,,,,,,,2,,5478,43aebd45-dee1-443b-aabe-3ede16bb4e5e,2018-01-02T10:27:35,774
3.60E+14,936,2017-08-29T15:35:00.000+06,,,,,,44,2,1,4,1,,6,,6,,,6,,6,,,6,,6,,,6,,6,,,4,,,,,,,,6,,6,,,6,,6,,4,,,6,,6,,,6,,6,,,4,,,,,,,,,,,,2,,5479,3e35096e-5420-4637-9030-961d1c684d40,2018-01-02T10:27:37,775
3.60E+14,937,2017-08-29T15:43:00.000+06,,,,,,44,2,1,0,1,,6,,6,,,6,,6,,,6,,6,,,6,,6,,,4,,,,,,,,6,,6,,,6,,6,,4,,,6,,6,,,6,,6,,,4,,,,,,,,,,,,2,,5480,a519f3f7-04c7-415d-ba3f-3dfd3458317d,2018-01-02T10:27:46,776
3.60E+14,938,2017-08-29T15:47:00.000+06,,,,,,44,2,0,0,1,,6,,6,,,6,,6,,,6,,6,,,6,,6,,,4,,,,,,,,6,,6,,,6,,6,,4,,,6,,6,,,6,,6,,,4,,,,,,,,,,,,2,,5481,83ad0729-a506-4e13-b883-6b4c956cef4c,2018-01-02T10:27:48,777
3.60E+14,939,2017-08-29T15:52:00.000+06,,,,,,44,2,0,0,1,,6,,6,,,6,,6,,,6,,6,,,6,,6,,,4,,,,,,,,6,,6,,,6,,6,,4,,,6,,6,,,6,,6,,,4,,,,,,,,,,,,2,,5482,4d61b8ac-7041-4b6c-8319-63483848ab90,2018-01-02T10:27:50,778
3.60E+14,940,2017-08-29T15:57:00.000+06,,,,,,44,2,0,0,1,,6,,6,,,6,,6,,,6,,6,,,6,,6,,,4,,,,,,,,6,,6,,,6,,6,,4,,,6,,6,,,6,,6,,,4,,,,,,,,,,,,2,,5483,074f58fd-de1c-4b0b-874c-f06c358a617a,2018-01-02T10:27:52,779
3.60E+14,941,2017-08-29T16:01:00.000+06,,,,,,44,2,0,0,1,,6,,6,,,6,,6,,,6,,6,,,6,,6,,,4,,,,,,,,6,,6,,,6,,6,,4,,,6,,6,,,6,,6,,,4,,,,,,,,,,,,2,,5484,9edd39c5-ed8a-4ec7-a7b9-6168aa7b099c,2018-01-02T10:27:54,780
3.60E+14,942,2017-08-29T16:06:00.000+06,,,,,,44,2,0,0,1,,6,,6,,,6,,6,,,6,,6,,,6,,6,,,4,,,,,,,,6,,6,,,6,,6,,4,,,6,,6,,,6,,6,,,4,,,,,,,,,,,,2,,5485,4e721fc4-ba01-4270-8e24-fbed51d1ff52,2018-01-02T10:27:56,781
3.58E+14,1001,2017-11-02T12:18:00.000+06,,,,,,55,1,0,3,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,1,,1,,,4,,4,,,4,,4,,,1,,1,,1,,2,,,,,Child Age < 5 yrs,1,,5333,b982c9ba-cf39-42fb-8a69-da1181cb007a,2017-11-15T08:54:29,630
3.58E+14,1002,2017-11-06T11:36:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,2,,2,,1,,,3,,2,,,4,,1,,,1,,1,,1,,2,,,,,Child use school shared latrine,1,,5334,94e891ef-20fc-4ee9-a80a-47d9f432c0f4,2017-11-15T08:54:31,631
3.58E+14,1003,2017-11-06T12:41:00.000+06,,,,,,55,1,0,4,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,1,,1,,1,,,3,,2,,,4,,1,,,1,,1,,1,,2,,,,,Child use school shared latrine,1,,5335,e395d830-ed77-4fe3-b7a1-7cc5a1ccc90a,2017-11-15T08:54:33,632
3.58E+14,1004,2017-11-06T17:12:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,1,,1,,1,,,4,,3,,,4,,1,,,1,,1,,1,,2,,,,,Child use school shared latrine,1,,5336,a9b62754-2c4c-43fd-9a32-77c19d689764,2017-11-15T08:54:35,633
3.58E+14,1005,2017-11-08T09:57:00.000+06,,,,,,55,1,0,6,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,1,,1,,1,,,3,,2,,,4,,1,,,1,,1,,1,,2,,,,,Child use school shared latrine,1,,5337,e62e1a0f-6ca8-4826-af63-03f62c8469cd,2017-11-15T08:54:37,634
3.58E+14,1006,2017-11-08T11:50:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,3,,3,,,1,,1,,,1,,,,,,,,2,,2,,,1,,2,,1,,,3,,2,,,4,,1,,,1,,1,,1,,2,,,,,Child use school shared latrine,1,,5338,5eaab4e6-2778-4d5a-81a1-4b2d53f4f893,2017-11-15T08:54:39,635
3.58E+14,1007,2017-11-11T17:03:00.000+06,,,,,,55,1,0,6,1,,4,,4,,,4,,3,,,3,,3,,,1,,1,,,1,,,,,,,,2,,2,,,1,,1,,1,,,3,,3,,,4,,1,,,1,,1,,1,,2,,,,,Child use school shared latrine,1,,5339,4862daee-1998-49c1-b5f0-63a4de709ef7,2017-11-15T08:54:41,636
3.58E+14,1008,2017-11-12T10:37:00.000+06,,,,,,55,1,0,3,0,,4,,,,,4,,,,,3,,,,,1,,,,,1,,,,,,,,2,,,,,2,,,,1,,,4,,,,,,,,,,1,,1,,1,,2,,,,,No child this H/H,1,,5340,98e0e20f-d2a1-4eed-b1db-595a115bd489,2017-11-15T08:54:43,637
3.58E+14,1009,2017-11-12T11:51:00.000+06,,,,,,55,1,0,4,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,2,,2,,1,,,3,,3,,,,,,,,1,,1,,1,,2,,,,,,1,,5341,3a809062-054b-47bd-bb21-9c35d574a186,2017-11-15T08:54:45,638
3.58E+14,1010,2017-11-13T10:27:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,3,,3,,,1,,1,,,1,,,,,,,,2,,2,,,2,,3,,1,,,3,,2,,,4,,4,,,1,,1,,1,,2,,,,,,1,,5342,766cb60b-2f25-4ac9-acf3-bdef7fe07741,2017-11-15T08:54:47,639
3.58E+14,1011,2017-11-13T12:08:00.000+06,,,,,,55,1,0,2,0,,4,,,,,4,,,,,4,,,,,1,,,,,1,,,,,,,,2,,,,,3,,,,1,,,3,,,,,,,,,,1,,1,,1,,2,,,,,No child in this H/H,1,,5343,a939a503-624c-491e-aaf6-97d6d47aa6fb,2017-11-15T08:54:51,640
3.58E+14,1012,2017-11-14T18:38:00.000+06,,,,,,55,1,0,4,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,2,,2,,1,,,4,,4,,,4,,1,,,1,,1,,1,,2,,,,,Child use school shared latrine,1,,5344,2cb6b848-5486-46f3-ab38-e741a9b6a28a,2017-11-15T08:54:53,641
3.58E+14,1013,2017-11-19T14:19:00.000+06,,,,,,55,1,1,6,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,3,,,3,,3,,1,,,4,,3,,,4,,2,,,1,,1,,1,,2,,,,,School shared latrine,13,,5350,1d63fcd8-f19c-4908-afca-8d14a214e3e5,2017-11-20T06:04:23,647
3.58E+14,1014,2017-11-19T14:51:00.000+06,,,,,,55,1,1,4,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,3,,,3,,3,,1,,,4,,3,,,,,,,,1,,1,,1,,2,,,,,Child age 4 yrs,14,,5351,bf987bbd-4f22-4acd-86e0-e6f2e6b7e885,2017-11-20T06:04:25,648
3.58E+14,1015,2017-11-19T15:46:00.000+06,,,,,,55,1,1,5,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,3,,2,,,2,,3,,1,,,3,,2,,,4,,1,,,1,,1,,1,,2,,,,,School shared latrine,15,,5352,6b8dcf77-2d76-4ebd-aaee-d6d243402995,2017-11-20T06:04:29,649
3.58E+14,1016,2017-11-19T18:08:00.000+06,,,,,,55,1,1,3,0,,4,,,,,4,,,,,4,,,,,1,,,,,1,,,,,,,,2,,,,,3,,,,1,,,4,,,,,4,,,,,1,,1,,1,,2,,,,,No child this H / H,16,,5353,1a92c0a0-1452-45c8-bedf-d5b87da46bae,2017-11-20T06:04:35,650
3.58E+14,1017,2017-11-19T19:02:00.000+06,,,,,,55,1,1,4,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,4,,4,,,1,,1,,1,,2,,,,,Child age 4 yrs,17,,5354,964b5d7d-0f5f-4558-af46-89f8e22e7712,2017-11-20T06:04:49,651
3.58E+14,1018,2017-11-27T16:34:00.000+06,,,,,,55,1,0,7,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,2,,3,,1,,,3,,3,,,4,,1,,,1,,1,,1,,2,,,,,School shared latrine,1,,5371,dec1344f-62fa-420c-b080-de836b706ec8,2017-12-03T05:07:28,668
3.58E+14,1019,2017-11-27T17:20:00.000+06,,,,,,55,1,0,4,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,4,,2,,,1,,1,,1,,2,,,,,School shared latrine,1,,5373,3a575eba-2c8a-4ebe-8b4c-921e08de9c83,2017-12-03T05:11:17,669
3.58E+14,1020,2017-11-27T18:02:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,4,,4,,,4,,4,,,1,,1,,1,,2,,,,,One child 8 yrs,1,,5374,0a78f74a-bbcb-4b3f-8108-58a58ed805db,2017-12-03T05:11:19,670
3.58E+14,1021,2017-11-28T10:14:00.000+06,,,,,,55,1,0,3,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,4,,1,,,4,,4,,,4,,4,,,1,,1,,1,,2,,,,,One child 3 Yrs,1,,5375,53af97c4-3094-42bd-96e9-bdbed139b481,2017-12-03T05:11:51,671
3.58E+14,1022,2017-11-28T10:38:00.000+06,,,,,,55,1,0,4,1,,4,,4,,,4,,4,,,3,,3,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,4,,2,,,1,,1,,1,,2,,,,,School shared latrine,1,,5376,8cdbec76-077f-4f28-bde7-9de53de76f46,2017-12-03T05:11:54,672
3.58E+14,1023,2017-11-28T11:10:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,4,,2,,,1,,1,,1,,2,,,,,School shared latrine,1,,5377,6930c6ef-ec3d-4c51-9c6f-94cee27d3eb3,2017-12-03T05:11:56,673
3.58E+14,1024,2017-11-28T11:47:00.000+06,,,,,,55,1,0,6,1,,4,,4,,,4,,4,,,3,,3,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,4,,4,,,4,,4,,,1,,1,,1,,2,,,,,"2 child, 3 Yrs, 7 Yrs",1,,5378,f0a030c0-40d2-4c06-8ab6-c273a4cb730c,2017-12-03T05:11:58,674
3.58E+14,1025,2017-11-28T16:15:00.000+06,,,,,,55,1,0,4,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,4,,3,,1,,,4,,3,,,4,,4,,,1,,1,,1,,2,,,,,One child 9 Yrs,1,,5379,d76ac9ea-6471-4630-88a7-32398c486665,2017-12-03T05:12:00,675
3.58E+14,1026,2017-11-28T16:57:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,3,,,3,,4,,1,,,4,,4,,,4,,4,,,1,,1,,1,,2,,,,,One child 4 yrs,1,,5380,f79f6b43-3a69-4e12-b889-20d7e3c14325,2017-12-03T05:12:02,676
3.58E+14,1027,2017-11-28T17:42:00.000+06,,,,,,55,1,0,3,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,2,,2,,1,,,3,,3,,,4,,2,,,1,,1,,1,,2,,,,,School shared latrine,1,,5381,db3c6967-0e24-4a9c-b76b-ca4153b1e072,2017-12-03T05:12:04,677
3.58E+14,1028,2017-11-28T18:56:00.000+06,,,,,,55,1,0,6,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,4,,1,,,1,,1,,1,,2,,,,,School shared latrine,1,,5382,a844544c-6f81-48a4-bb72-e8d99358f0aa,2017-12-03T05:12:05,678
3.58E+14,1029,2017-11-30T17:22:00.000+06,,,,,,55,1,0,4,1,,4,,4,,,4,,4,,,3,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,4,,2,,,1,,1,,1,,2,,,,,School shared latrine,1,,5383,ba2895c2-1933-42ec-b4c4-2df6d6efc592,2017-12-03T05:12:07,679
3.58E+14,1030,2017-11-30T11:51:00.000+06,,,,,,55,1,0,6,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,4,,4,,,4,,1,,,1,,1,,1,,2,,,,,School shared latrine,1,,5384,fe1ea20d-e8af-435e-9d28-160daabc5351,2017-12-03T05:12:10,680
3.58E+14,1031,2017-11-30T11:13:00.000+06,,,,,,55,1,0,4,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,2,,3,,1,,,4,,4,,,4,,4,,,1,,1,,1,,2,,,,,One child 3 Yrs,1,,5385,4c1dd74b-c5a0-42a0-90cb-5dd6bbb6687b,2017-12-03T05:12:14,681
3.58E+14,1032,2017-11-29T18:27:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,4,,3,,,4,,2,,,1,,1,,1,,2,,,,,School shared latrine,1,,5386,67be7f15-90b4-429d-9605-a05830ce466c,2017-12-03T05:12:16,682
3.58E+14,1033,2017-11-29T17:11:00.000+06,,,,,,55,1,0,4,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,4,,4,,,1,,1,,1,,2,,,,,One child 8 Yrs,1,,5387,ad1deb5a-1f33-4905-a871-06277fec134c,2017-12-03T05:12:18,683
3.58E+14,1034,2017-12-02T10:45:00.000+06,,,,,,55,1,0,3,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,4,,2,,,1,,1,,1,,2,,,,,School shared latrine,1,,5388,16f48c7c-99fc-4c6b-bca0-7431b8b72a4a,2017-12-03T05:12:21,684
3.58E+14,1035,2017-12-05T15:44:00.000+06,,,,,,55,1,0,4,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,4,,4,,,4,,2,,,1,,1,,1,,2,,,,,School shared latrine,1,,5397,fa6d5a39-5f97-49b1-ad9d-591ed22dee3c,2017-12-14T05:23:44,693
3.58E+14,1036,2017-12-06T10:18:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,2,,2,,1,,,3,,3,,,4,,2,,,1,,1,,1,,2,,,,,School shared latrine,1,,5398,ccda7b31-fcea-4570-8cb9-095e93b6ae6d,2017-12-14T05:23:47,694
3.58E+14,1037,2017-12-07T11:21:00.000+06,,,,,,55,1,1,5,1,,4,,4,,,4,,4,,,3,,3,,,1,,1,,,1,,,,,,,,2,,2,,,2,,2,,1,,,3,,3,,,4,,2,,,1,,1,,1,,2,,,,,School shared latrine,1,,5399,6e36b5df-e8f1-41e2-b470-42007dd17fcc,2017-12-14T05:23:49,695
3.58E+14,1038,2017-12-07T17:50:00.000+06,,,,,,55,1,1,6,1,,4,,4,,,4,,4,,,3,,4,,,1,,1,,,1,,,,,,,,2,,2,,,1,,1,,1,,,3,,3,,,4,,2,,,1,,1,,1,,2,,,,,School shared latrine,1,,5400,b0fa18b8-35f6-431c-aaf6-0b7223cde8f4,2017-12-14T05:23:50,696
3.58E+14,1039,2017-12-09T11:25:00.000+06,,,,,,55,1,1,4,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,4,,4,,,4,,4,,,1,,1,,1,,2,,,,,One child 6 Yrs,1,,5401,82fb4a59-bebf-419a-856d-3c72d8caa4d4,2017-12-14T05:23:52,697
3.58E+14,1040,2017-12-09T19:17:00.000+06,,,,,,55,1,1,5,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,4,,3,,,1,,1,,1,,2,,,,,School shared latrine,1,,5402,37822aa7-52ca-41c9-8824-989ae6fbde3e,2017-12-14T05:23:55,698
3.58E+14,1041,2017-12-17T11:25:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,2,,2,,1,,,3,,3,,,4,,3,,,1,,1,,1,,2,,,,,School shared latrine,1,,5410,374414e2-4f53-4208-8dc6-23297e8a3960,2017-12-19T05:30:42,706
3.58E+14,1042,2017-12-17T16:43:00.000+06,,,,,,55,1,0,8,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,2,,2,,1,,,4,,3,,,4,,2,,,1,,1,,1,,2,,,,,School shared latrine,1,,5411,fb67c9c8-0c9e-403a-aad5-2d3d4f5ed5b3,2017-12-19T05:30:47,707
3.58E+14,1043,2017-12-17T17:52:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,4,,4,,,1,,1,,1,,2,,,,,One child 2 Yrs,1,,5412,9eb77d3f-6c13-47d8-be55-748ead8dc927,2017-12-19T05:30:50,708
3.58E+14,1044,2017-12-18T11:20:00.000+06,,,,,,55,1,0,4,1,,3,,3,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,2,,2,,1,,,3,,3,,,4,,3,,,1,,1,,1,,2,,,,,School shared latrine,1,,5413,26cc0cea-0849-42a0-bcb3-d42eae695278,2017-12-19T05:30:52,709
3.58E+14,1045,2017-12-18T12:05:00.000+06,,,,,,55,1,1,3,1,,4,,4,,,4,,4,,,3,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,4,,4,,,4,,4,,,1,,1,,1,,2,,,,,One child 4 yrs,1,,5414,50bfde13-8f86-4849-9cef-b1f1eb791afb,2017-12-19T05:30:55,710
3.58E+14,1046,2017-12-27T10:00:00.000+06,,,,,,55,1,0,4,1,,4,,4,,,4,,4,,,4,,4,,,2,,2,,,1,,,,,,,,2,,2,,,3,,3,,1,,,4,,3,,,4,,4,,,1,,1,,1,,2,,,,,One child 9 Yrs,1,,5510,0f5cc0ed-65ca-4fb1-a8e9-1298d5e23b46,2018-01-04T13:31:28,806
3.58E+14,1047,2017-12-27T12:30:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,4,,4,,,2,,1,,,1,,,,,,,,2,,3,,,2,,3,,1,,,4,,3,,,4,,4,,,1,,1,,1,,2,,,,,One child 4 yrs,1,,5511,6794960d-b6e8-481e-a698-401d3ad1e244,2018-01-04T13:31:35,807
3.58E+14,1048,2017-12-27T13:15:00.000+06,,,,,,55,1,0,7,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,1,,,,,,,,2,,3,,,3,,3,,1,,,4,,3,,,4,,4,,,1,,1,,1,,2,,,,,One child 6 Yrs,1,,5512,3264712d-786c-4242-91e3-fa81bbb295be,2018-01-04T13:31:38,808
3.58E+14,1049,2017-12-28T11:30:00.000+06,,,,,,55,1,0,2,0,,4,,,,,4,,,,,4,,,,,1,,,,,1,,,,,,,,2,,,,,2,,,,1,,,4,,,,,5,,,,,1,,1,,1,,2,,,,,No child in this H / H,1,,5513,c140e764-d919-42f7-a677-0f75c3d590ad,2018-01-04T13:31:40,809
3.58E+14,1050,2017-12-28T17:20:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,3,,5,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,4,,3,,,4,,4,,,1,,1,,1,,2,,,,,"Two child 7 yrs, 15 yrs",1,,5514,ebba7d74-3ab7-4ddd-bdcf-49e0089ac73b,2018-01-04T13:31:46,810
3.58E+14,1051,2017-12-29T12:10:00.000+06,,,,,,55,1,0,3,1,,4,,4,,,4,,4,,,4,,4,,,2,,1,,,1,,,,,,,,2,,2,,,2,,2,,1,,,4,,4,,,4,,4,,,1,,1,,1,,2,,,,,One child 9 Yrs,1,,5515,565cb121-1a7e-4ca5-b854-ecb17f428533,2018-01-04T13:31:49,811
3.58E+14,1052,2017-12-29T12:51:00.000+06,,,,,,55,1,0,5,1,,4,,4,,,4,,4,,,3,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,4,,3,,,4,,4,,,1,,1,,1,,2,,,,,One child 8 yrs,1,,5516,4136db85-2524-469b-88f4-eaece79707da,2018-01-04T13:31:52,812
