lab_start_dt,subscriberid,simserial,deviceid,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_id,lab_id_val,lab_processing,lab_incubatorms_placed,lab_incubatorms_removed,lab_pcr_date,lab_dna_done,lab_dna_date,lab_closing,lab_notes,lab_enum,__version__,_id,_uuid,_submission_time,_index
2019-12-05T12:10:43.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-05T12:12:22.000-07:00,33,1,98,UPNC59,UPNC59,2019-12-03T14:40:00.000-07:00,2019-12-03T14:45:00.000-07:00,2019-12-04T14:45:00.000-07:00,2019-12-04T15:00:00.000-07:00,0,NULL,NA,NOT TURBID,4,vGpS723vVDancxDf5Dr86o,5961,dcfa1359-cfc1-40f6-ac08-6bee8caea6f8,2019-12-05T06:39:28,512
2019-12-10T11:26:20.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-10T11:29:20.000-07:00,66,1,12,MO1128,MO1128,2019-12-05T12:40:00.000-07:00,2019-12-05T13:00:00.000-07:00,2019-12-06T13:00:00.000-07:00,2019-12-06T13:35:00.000-07:00,1,1575849600,NA,NA,4,vGpS723vVDancxDf5Dr86o,6091,a253ae6d-87a2-45c5-a7cc-c14b81646837,2019-12-10T05:56:22,513
2019-12-10T11:29:20.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-10T11:30:47.000-07:00,66,1,99,FB1179UP,FB1179UP,2019-12-05T12:40:00.000-07:00,2019-12-05T13:00:00.000-07:00,2019-12-06T13:00:00.000-07:00,2019-12-06T13:10:00.000-07:00,0,NULL,NA,Associated Sample MO1128 and NOT TURBID,4,vGpS723vVDancxDf5Dr86o,6092,ac8b69ac-5150-448e-9dda-e6640551f3e5,2019-12-10T05:57:50,514
2019-12-10T11:30:47.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-10T11:31:45.000-07:00,59,1,12,MO1129,MO1129,2019-12-05T12:40:00.000-07:00,2019-12-05T13:00:00.000-07:00,2019-12-06T13:00:00.000-07:00,2019-12-06T13:42:00.000-07:00,1,1575849600,NA,NA,4,vGpS723vVDancxDf5Dr86o,6093,d2c6851b-29fd-4d00-98ff-efb88c6b79fa,2019-12-10T05:58:46,515
2019-12-10T11:31:45.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-10T11:33:07.000-07:00,59,1,99,FB1180UP,FB1180UP,2019-12-05T12:40:00.000-07:00,2019-12-05T13:00:00.000-07:00,2019-12-06T13:00:00.000-07:00,2019-12-06T13:11:00.000-07:00,1,1575849600,NA,Associated Sample MO1129 and NOT TURBID,4,vGpS723vVDancxDf5Dr86o,6094,28b24d78-fdb6-4c8c-9a5c-bb390a78fe34,2019-12-10T06:00:09,516
2019-12-10T11:33:07.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-10T11:34:05.000-07:00,58,1,11,PLc1110,PLc1110,2019-12-05T15:15:00.000-07:00,2019-12-05T15:40:00.000-07:00,2019-12-06T15:40:00.000-07:00,2019-12-06T16:05:00.000-07:00,1,1575849600,NA,NA,4,vGpS723vVDancxDf5Dr86o,6095,12f329b3-7596-42e9-b8ae-0c39f8a79e70,2019-12-10T06:01:07,517
2019-12-10T11:34:05.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-10T11:35:48.000-07:00,58,1,99,FB1181UP,FB1181UP,2019-12-05T14:50:00.000-07:00,2019-12-05T15:10:00.000-07:00,2019-12-06T15:10:00.000-07:00,2019-12-06T15:16:00.000-07:00,0,NULL,NA,Associated Sample PLc1110 and NOT TURBID,4,vGpS723vVDancxDf5Dr86o,6096,e7cacc35-195c-4f19-8c90-8bb8daf0baf8,2019-12-10T06:02:50,518
2019-12-10T11:35:48.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-10T11:36:54.000-07:00,59,1,11,PLc1111,PLc1111,2019-12-05T15:15:00.000-07:00,2019-12-05T15:40:00.000-07:00,2019-12-06T15:40:00.000-07:00,2019-12-06T16:09:00.000-07:00,1,1575849600,NA,NA,4,vGpS723vVDancxDf5Dr86o,6097,0ec8f9a0-51e5-4bb0-945e-2b7d1aaa9138,2019-12-10T06:03:56,519
2019-12-10T11:36:55.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-10T11:38:12.000-07:00,59,1,99,FB1182UP,FB1182UP,2019-12-05T14:50:00.000-07:00,2019-12-05T15:10:00.000-07:00,2019-12-06T15:10:00.000-07:00,2019-12-06T15:18:00.000-07:00,0,NULL,NA,Associated Sample PLc1111 and NOT TURBID,4,vGpS723vVDancxDf5Dr86o,6098,b92aa074-be59-435c-964a-038c61a255e7,2019-12-10T06:05:14,520
2019-12-10T11:38:12.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-10T11:39:12.000-07:00,59,1,11,PLc1112,PLc1112,2019-12-05T15:15:00.000-07:00,2019-12-05T15:40:00.000-07:00,2019-12-06T15:40:00.000-07:00,2019-12-06T16:15:00.000-07:00,1,1575849600,NA,NA,4,vGpS723vVDancxDf5Dr86o,6099,ae2c3ee3-16fa-424b-8a26-0ac027916f5d,2019-12-10T06:06:14,521
2019-12-10T11:39:12.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-10T11:40:23.000-07:00,59,1,99,FB1183UP,FB1183UP,2019-12-05T14:50:00.000-07:00,2019-12-05T15:10:00.000-07:00,2019-12-06T15:10:00.000-07:00,2019-12-06T15:20:00.000-07:00,0,NULL,NA,Associated Sample PLc1112 and NOT TURBID,4,vGpS723vVDancxDf5Dr86o,6100,e9ec4873-1b06-4aa7-9e1f-3d260e3d9c90,2019-12-10T06:07:26,522
2019-12-10T11:40:23.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-10T11:41:18.000-07:00,59,1,11,PLc1113,PLc1113,2019-12-05T15:15:00.000-07:00,2019-12-05T15:40:00.000-07:00,2019-12-06T15:40:00.000-07:00,2019-12-06T16:18:00.000-07:00,1,1575849600,NA,NA,4,vGpS723vVDancxDf5Dr86o,6101,8b5f6cef-8ecb-49b6-aa67-a79392a2c80a,2019-12-10T06:08:17,523
2019-12-10T11:41:18.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-10T11:42:19.000-07:00,59,1,99,FB1184UP,FB1184UP,2019-12-05T14:50:00.000-07:00,2019-12-05T15:10:00.000-07:00,2019-12-06T15:10:00.000-07:00,2019-12-06T15:22:00.000-07:00,0,NULL,NA,Associated Sample PLc1113 and NOT TURBID,4,vGpS723vVDancxDf5Dr86o,6102,0c033f19-76f5-4da5-b8bb-9e46ed35b2f6,2019-12-10T06:09:21,524
2019-12-10T11:42:20.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019-12-10T11:43:36.000-07:00,33,1,98,UPNC60,UPNC60,2019-12-05T14:50:00.000-07:00,2019-12-05T15:10:00.000-07:00,2019-12-06T15:10:00.000-07:00,2019-12-06T15:12:00.000-07:00,0,NULL,NA,NOT TURBID,4,vGpS723vVDancxDf5Dr86o,6103,3f171599-be92-43f5-bab4-cbd149668e8f,2019-12-10T06:10:38,525
