col_neighborhood,col_sample_type,col_id,col_id_val,col_start,action,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_id,col_bw_cl_free,col_bw_cl_total,col_f_latrine_distance,col_p_type,col_p_type_other,col_p_num,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_gender,col_l_toilet_hw,col_s_type,col_s_type_other,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_notes,col_enum,col_photo,meta/instanceID,_uuid,_submission_time,_tags,_notes
312,6,1280,1280,2018-12-05T11:48:00.000+03,del,0.28076333333333336 32.553554999999996 1166.8 1.6,0.280763333,32.553555,1166.8,1.6,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,None,Sammy,1,uuid:23527714-06a1-4a86-9ece-baea48c12cdf,23527714-06a1-4a86-9ece-baea48c12cdf,2018-12-05T10:37:27,,
312,6,1280,1280,2018-12-12T15:04:00.000+03,,0.285595 32.55122333333334 1171.6 5.0,0.285595,32.55122333,1171.6,5,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:d2274dc9-3a00-40fa-8cda-4259a053c88d,d2274dc9-3a00-40fa-8cda-4259a053c88d,2018-12-14T15:56:00,,
313,6,1281,1281,2018-12-05T13:43:00.000+03,del,0.33344833333333335 32.63570666666667 1141.8 1.4,0.333448333,32.63570667,1141.8,1.4,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,None,Sammy,1,uuid:063700d6-394e-48db-817b-6fc04e854325,063700d6-394e-48db-817b-6fc04e854325,2018-12-05T13:05:56,,
313,6,1281,1281,2018-12-11T15:31:00.000+03,,0.33520333333333335 32.63435166666667 1162.3 4.1,0.335203333,32.63435167,1162.3,4.1,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,300,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:85882b12-305c-4edf-a09a-4e5d725e054a,85882b12-305c-4edf-a09a-4e5d725e054a,2018-12-11T16:13:01,,
313,6,1282,1282,2018-12-05T13:49:00.000+03,del,0.333635 32.635935 1143.8 1.6,0.333635,32.635935,1143.8,1.6,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,None,Sammy,1,uuid:3e34e300-8899-4b2d-8213-87d7ceef277c,3e34e300-8899-4b2d-8213-87d7ceef277c,2018-12-05T13:05:58,,
313,6,1282,1282,2018-12-11T15:38:00.000+03,,0.33497333333333335 32.634660000000004 1160.6 4.0,0.334973333,32.63466,1160.6,4,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:9b9d8623-68fd-46c2-a6d4-0bf3e18f165a,9b9d8623-68fd-46c2-a6d4-0bf3e18f165a,2018-12-11T16:13:06,,
313,6,1283,1283,2018-12-05T13:55:00.000+03,del,0.333185 32.63657166666667 1153.4 2.2,0.333185,32.63657167,1153.4,2.2,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,None,Sammy,1,uuid:543f75a6-bbb8-413d-b68b-5d7e0f5dbb53,543f75a6-bbb8-413d-b68b-5d7e0f5dbb53,2018-12-05T13:05:59,,
313,6,1283,1283,2018-12-11T15:48:00.000+03,,0.33502166666666666 32.635215 1146.6 4.0,0.335021667,32.635215,1146.6,4,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:13fd12db-8c32-4fde-a824-7f5bc96addae,13fd12db-8c32-4fde-a824-7f5bc96addae,2018-12-11T16:13:19,,
313,6,1284,1284,2018-12-05T14:00:00.000+03,del,0.33261666666666667 32.63733333333333 1136.2 1.3,0.332616667,32.63733333,1136.2,1.3,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,None,Sammy,1,uuid:c64f0999-6e2a-494a-89e4-d4379ba90ce5,c64f0999-6e2a-494a-89e4-d4379ba90ce5,2018-12-05T13:06:01,,
313,6,1284,1284,2018-12-11T15:58:00.000+03,,0.33469 32.635933333333334 1140.7 4.5,0.33469,32.63593333,1140.7,4.5,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:d60c7453-9f4d-4ae0-9f6b-79b824c9f95e,d60c7453-9f4d-4ae0-9f6b-79b824c9f95e,2018-12-11T16:13:21,,
313,6,1285,1285,2018-12-05T14:05:00.000+03,del,0.3324616666666667 32.63696166666667 1144.1 1.0,0.332461667,32.63696167,1144.1,1,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,40,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,None,Sammy,1,uuid:0b8eb6fe-8e71-4413-8eff-ee4030e02196,0b8eb6fe-8e71-4413-8eff-ee4030e02196,2018-12-05T13:06:03,,
313,6,1285,1285,2018-12-11T16:05:00.000+03,,0.33430166666666666 32.635954999999996 1126.8 4.7,0.334301667,32.635955,1126.8,4.7,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:7b3d8465-9814-46f5-b9b4-cc104972a1fc,7b3d8465-9814-46f5-b9b4-cc104972a1fc,2018-12-11T16:13:23,,
313,6,1286,1286,2018-12-05T14:14:00.000+03,del,0.3340883333333334 32.635888333333334 1142.4 2.6,0.334088333,32.63588833,1142.4,2.6,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,None,Sammy,1,uuid:d8a9e7e2-aef9-4213-8b11-64b654646ba4,d8a9e7e2-aef9-4213-8b11-64b654646ba4,2018-12-05T13:06:05,,
313,6,1286,1286,2018-12-11T16:13:00.000+03,,0.33410666666666666 32.635803333333335 1158.3 4.5,0.334106667,32.63580333,1158.3,4.5,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:a71c474e-f47f-4b34-9838-f3c49c16b963,a71c474e-f47f-4b34-9838-f3c49c16b963,2018-12-11T16:13:25,,
313,6,1287,1287,2018-12-05T14:20:00.000+03,del,0.33427 32.636385000000004 1150.2 1.4,0.33427,32.636385,1150.2,1.4,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,None,Sammy,1,uuid:9a78f44f-391f-4022-a76c-4e0f0c6cc358,9a78f44f-391f-4022-a76c-4e0f0c6cc358,2018-12-05T13:06:07,,
313,6,1287,1287,2018-12-11T16:23:00.000+03,,0.3338483333333333 32.63535 1144.0 4.9,0.333848333,32.63535,1144,4.9,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba,1,uuid:cd4804b4-ad0e-47f9-ae22-0926503f6f73,cd4804b4-ad0e-47f9-ae22-0926503f6f73,2018-12-11T16:13:28,,
313,6,1288,1288,2018-12-05T14:26:00.000+03,del,0.33378833333333335 32.63699666666666 1160.1 1.1,0.333788333,32.63699667,1160.1,1.1,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,None,Sammy,1,uuid:c506eaf8-bf91-47ae-a320-5508cff56cb5,c506eaf8-bf91-47ae-a320-5508cff56cb5,2018-12-05T13:06:08,,
313,6,1288,1288,2018-12-11T16:29:00.000+03,,0.3342216666666667 32.635085000000004 1145.5 4.8,0.334221667,32.635085,1145.5,4.8,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:04156281-90f2-41d9-a34a-c58320ab13e3,04156281-90f2-41d9-a34a-c58320ab13e3,2018-12-11T16:13:30,,
313,6,1289,1289,2018-12-05T14:30:00.000+03,del,0.33348833333333333 32.63722333333333 1152.5 2.4,0.333488333,32.63722333,1152.5,2.4,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,None,Sammy,1,uuid:bdb94aa9-5f10-4e2a-acda-e1130dc6e464,bdb94aa9-5f10-4e2a-acda-e1130dc6e464,2018-12-05T13:06:10,,
313,6,1289,1289,2018-12-11T16:39:00.000+03,,0.33369333333333334 32.63477833333333 1148.3 4.4,0.333693333,32.63477833,1148.3,4.4,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:1e6beaf4-bcbf-4c3d-a3d0-970eb67c00b4,1e6beaf4-bcbf-4c3d-a3d0-970eb67c00b4,2018-12-11T16:13:32,,
313,6,1290,1290,2018-12-05T14:42:00.000+03,del,0.3346966666666667 32.635151666666665 1146.3 1.3,0.334696667,32.63515167,1146.3,1.3,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,None,Sammy,1,uuid:ea7e6663-bfbc-40f1-9c58-9472579b6aa7,ea7e6663-bfbc-40f1-9c58-9472579b6aa7,2018-12-05T13:06:12,,
313,6,1290,1290,2018-12-11T16:47:00.000+03,,0.334815 32.6342 1149.4 4.1,0.334815,32.6342,1149.4,4.1,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:03a0ba57-b119-4581-9e88-4e45482963b8,03a0ba57-b119-4581-9e88-4e45482963b8,2018-12-11T16:13:35,,
309,6,1291,1291,2018-12-06T10:33:00.000+03,,0.30056666666666665 32.62289166666667 1146.4 2.2,0.300566667,32.62289167,1146.4,2.2,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Rebecca,1,uuid:4ba2e8f0-6ed6-401b-9108-fc68a1d0a9d3,4ba2e8f0-6ed6-401b-9108-fc68a1d0a9d3,2018-12-06T11:14:43,,
309,6,1292,1292,2018-12-06T10:42:00.000+03,,0.3009316666666667 32.622395 1134.6 1.7,0.300931667,32.622395,1134.6,1.7,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Rebecca,1,uuid:9de07310-ca37-433c-8aa1-ce5387987e6d,9de07310-ca37-433c-8aa1-ce5387987e6d,2018-12-06T11:14:46,,
309,6,1293,1293,2018-12-06T10:49:00.000+03,,0.3009566666666667 32.622528333333335 1139.8 2.6,0.300956667,32.62252833,1139.8,2.6,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Rebecca,1,uuid:ab3417d9-bbcb-4a0a-a113-2debffb64e10,ab3417d9-bbcb-4a0a-a113-2debffb64e10,2018-12-06T11:14:50,,
309,6,1294,1294,2018-12-06T11:30:00.000+03,,0.299625 32.623365 1143.1 1.7,0.299625,32.623365,1143.1,1.7,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Rebecca,1,uuid:919037c5-97d3-464b-a445-269001c398be,919037c5-97d3-464b-a445-269001c398be,2018-12-06T11:15:18,,
309,6,1295,1295,2018-12-06T11:41:00.000+03,,0.3000166666666667 32.623576666666665 1119.6 2.6,0.300016667,32.62357667,1119.6,2.6,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Rebecca,1,uuid:b7f836f9-70f7-4b54-b927-542257f4d784,b7f836f9-70f7-4b54-b927-542257f4d784,2018-12-06T11:15:22,,
309,6,1296,1296,2018-12-06T11:50:00.000+03,,0.29960166666666666 32.624053333333336 1140.1 2.1,0.299601667,32.62405333,1140.1,2.1,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Rebecca,1,uuid:7569f1be-e2f5-47c5-888b-6007e802a8ec,7569f1be-e2f5-47c5-888b-6007e802a8ec,2018-12-06T11:15:26,,
309,6,1297,1297,2018-12-06T11:55:00.000+03,,0.2996933333333333 32.62413 1131.0 2.6,0.299693333,32.62413,1131,2.6,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Rebecca,1,uuid:e26bbb20-737f-4033-9ad4-8bfa478926a5,e26bbb20-737f-4033-9ad4-8bfa478926a5,2018-12-06T11:15:31,,
309,6,1298,1298,2018-12-06T12:28:00.000+03,,0.301295 32.621761666666664 1139.8 1.2,0.301295,32.62176167,1139.8,1.2,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Rebecca,1,uuid:3a58b2cf-272e-4a9b-880a-f13be6e8d050,3a58b2cf-272e-4a9b-880a-f13be6e8d050,2018-12-06T11:15:44,,
309,6,1299,1299,2018-12-06T12:41:00.000+03,,0.30264 32.61940166666667 1141.7 1.3,0.30264,32.61940167,1141.7,1.3,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Rebecca,1,uuid:856850f1-e507-4bbd-a799-9775ee07b9b5,856850f1-e507-4bbd-a799-9775ee07b9b5,2018-12-06T11:15:47,,
309,6,1300,1300,2018-12-06T12:46:00.000+03,,0.3028783333333333 32.619175000000006 1138.0 1.5,0.302878333,32.619175,1138,1.5,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Rebecca,1,uuid:b649d119-04ec-4a33-9d2d-414960fc1537,b649d119-04ec-4a33-9d2d-414960fc1537,2018-12-06T11:15:50,,
311,1,1351,1351,2018-11-26T11:11:00.000+03,,n/a,n/a,n/a,n/a,n/a,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,1,1,2,4,n/a,0,1,0,0,1,1,1,1,5,n/a,n/a,n/a,Constance,1,uuid:de7616b5-2457-439a-9f9e-9ac2c86ddfc7,de7616b5-2457-439a-9f9e-9ac2c86ddfc7,2018-11-26T17:48:23,,
311,1,1352,1352,2018-11-26T11:19:00.000+03,,n/a,n/a,n/a,n/a,n/a,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,1,1,3,4,n/a,0,0,0,0,0,0,0,0,n/a,n/a,n/a,n/a,Constance,1,uuid:84f56873-1ae0-4f54-ac4f-db45d525dc88,84f56873-1ae0-4f54-ac4f-db45d525dc88,2018-11-26T17:48:29,,
311,1,1353,1353,2018-11-26T11:14:00.000+03,,n/a,n/a,n/a,n/a,n/a,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,1,2,1,2,n/a,0,0,0,0,1,1,1,1,n/a,n/a,n/a,n/a,Constance,1,uuid:195ad7aa-3511-4ec0-9ff9-4a371e494af5,195ad7aa-3511-4ec0-9ff9-4a371e494af5,2018-11-26T17:48:25,,
311,1,1354,1354,2018-11-26T11:16:00.000+03,,0.3539933333333333 32.562151666666665 1179.5 11.8,0.353993333,32.56215167,1179.5,11.8,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,1,1,1,4,n/a,0,0,0,0,1,1,1,1,8,n/a,n/a,n/a,Constance,1,uuid:52f5c33a-50f0-4128-8df9-991a12b367cf,52f5c33a-50f0-4128-8df9-991a12b367cf,2018-11-26T17:48:27,,
311,1,1355,1355,2018-11-26T11:21:00.000+03,,0.3538883333333333 32.562358333333336 1159.7 8.6,0.353888333,32.56235833,1159.7,8.6,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,1,2,2,4,n/a,0,0,0,0,1,1,1,1,n/a,n/a,n/a,n/a,Constance,1,uuid:4964e68d-74c6-4a81-801a-c5cf91ccc277,4964e68d-74c6-4a81-801a-c5cf91ccc277,2018-11-26T17:48:32,,
311,1,1356,1356,2018-11-26T11:22:00.000+03,,0.35398 32.56209166666667 1147.9 5.3,0.35398,32.56209167,1147.9,5.3,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,1,2,2,4,n/a,0,1,0,0,1,1,1,1,n/a,n/a,n/a,n/a,Constance,1,uuid:29f607e2-d130-4bbc-9d81-7fbe4ac71cd7,29f607e2-d130-4bbc-9d81-7fbe4ac71cd7,2018-11-26T17:48:34,,
