"deviceid","h_id","h_start","h_coordinates","X_h_coordinates_latitude","X_h_coordinates_longitude","X_h_coordinates_altitude","X_h_coordinates_precision","h_neighborhood","h_home_type","h_rainweek","h_population","h_c","h_s","h_s_a","h_s_a_other","h_s_c","h_s_c_other","h_d","h_d_a","h_d_a_other","h_d_c","h_d_c_other","h_f","h_f_a","h_f_a_other","h_f_c","h_f_c_other","h_dw","h_dw_a","h_dw_a_other","h_dw_c","h_dw_c_other","h_dw_e_wt_note","h_dw_e_wt","h_dw_e_wt_other","h_o","h_o_a","h_o_a_other","h_o_c","h_o_c_other","h_bw","h_bw_a","h_bw_a_other","h_bw_c","h_bw_c_other","h_p","h_p_a","h_p_a_other","h_p_c","h_p_c_other","h_p_e","h_p_e_other","h_sf","h_sf_a","h_sf_a_other","h_sf_c","h_sf_c_other","h_l","h_l_a","h_l_a_other","h_l_c","h_l_c_other","h_pl","h_pl_a_th","h_pl_a_th_other","h_pl_a_tu","h_pl_a_tu_other","h_pl_a_tw","h_pl_a_tw_other","h_pl_a_tf","h_pl_a_tf_other","h_pl_a_ts","h_pl_a_ts_other","h_pl_a_od","h_pl_a_od.1","h_pl_a_od.2","h_pl_a_od.3","h_pl_a_od.4","h_pl_a_od.5","h_pl_a_od.6","h_pl_a_od.7","h_pl_a_od_other","h_end","h_notes","h_enum","X_id","X_uuid","X_submission_time","X_index","h_odw","h_odw_a","h_odw_a_other","h_odw_c","h_odw_c_other","h_odw2","h_odw2_a","h_odw2_a_other","h_odw2_c","h_odw2_c_other","h_extra_data","dply_num","h_UID","h_date","neighb_UID","city.x","citylabel","city.y"
,1283,"2019-11-21T11:07:00.000Z","14.764318333333332 -17.386408333333335 40.9 4.9",14.7643183333333,-17.3864083333333,40.9,4.9,411,2,0,15,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"27243fa1-123a-4fca-ac33-c21af8d91eaa","2019-11-21T15:18:46",,,,"",,"",,,"",,"",0,12,"12_1283","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1284,"2019-11-21T11:18:00.000Z","14.764533333333334 -17.386303333333334 15.7 5.0",14.7645333333333,-17.3863033333333,15.7,5,411,1,0,22,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"b640e7f9-b34d-41d9-aa95-81b478773db6","2019-11-21T15:18:47",,,,"",,"",,,"",,"",0,12,"12_1284","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1285,"2019-11-21T11:26:00.000Z","14.764553333333334 -17.385963333333333 -9.5 4.9",14.7645533333333,-17.3859633333333,-9.5,4.9,411,2,0,20,1,,,"",,"",,4,"",4,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",1,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","","Maadou Fall",,"066f0e6a-0552-422a-b304-2566ed31fcf0","2019-11-21T15:18:53",,,,"",,"",,,"",,"",0,12,"12_1285","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1286,"2019-11-21T11:43:00.000Z","14.764318333333332 -17.38620166666667 18.9 5.0",14.7643183333333,-17.3862016666667,18.9,5,411,1,0,8,1,,,"",,"",,4,"",4,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"05833eed-08cb-4fef-9893-537c37fb67da","2019-11-21T15:18:54",,,,"",,"",,,"",,"",0,12,"12_1286","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1287,"2019-11-21T11:51:00.000Z","14.764126666666668 -17.386051666666667 0.3 5.0",14.7641266666667,-17.3860516666667,0.3,5,411,1,0,10,1,,,"",,"",,4,"",4,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,1,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"b8ee4007-e6d7-4e11-99cd-17b612328d7a","2019-11-21T15:19:00",,,,"",,"",,,"",,"",0,12,"12_1287","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1288,"2019-11-21T12:10:00.000Z","14.764603333333332 -17.38573166666667 16.1 5.0",14.7646033333333,-17.3857316666667,16.1,5,411,2,0,12,1,,,"",,"",,4,"",4,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"d018e934-993a-42f0-8305-ede76e4c7900","2019-11-21T15:19:01",,,,"",,"",,,"",,"",0,12,"12_1288","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1289,"2019-11-21T12:20:00.000Z","14.764405 -17.384868333333333 11.9 4.8",14.764405,-17.3848683333333,11.9,4.8,411,2,0,20,1,,,"",,"",,4,"",3,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"bb01f992-c2ab-4fab-8150-c99782768b51","2019-11-21T15:19:05",,,,"",,"",,,"",,"",0,12,"12_1289","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1290,"2019-11-21T11:13:00.000Z","14.764963333333332 -17.38571166666667 -26.7 5.0",14.7649633333333,-17.3857116666667,-26.7,5,411,1,0,8,1,,,"",,"",,4,"",4,"",,4,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"fe449f8e-f420-4c56-8dd9-2b857ed98535","2019-11-21T15:32:56",,,,"",,"",,,"",,"",0,12,"12_1290","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1291,"2019-11-21T11:22:00.000Z","14.764953333333334 -17.385491666666667 -9.8 3.7",14.7649533333333,-17.3854916666667,-9.8,3.7,411,1,0,28,1,,,"",,"",,4,"",4,"",,3,"",2,"",,1,"",1,"",,2,"",,,,,,,1,,3,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"74fc86d2-f864-48a2-99cb-fa2652060e5d","2019-11-21T15:32:57",,,,"",,"",,,"",,"",0,12,"12_1291","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1292,"2019-11-21T11:33:00.000Z","14.764814999999999 -17.384925 35.6 4.9",14.764815,-17.384925,35.6,4.9,411,1,0,10,1,,,"",,"",,4,"",4,"",,4,"",2,"",,1,"",1,"",,2,"",,,,,,,1,,3,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"73030424-6c1a-4370-b4f9-0dedec8bc51d","2019-11-21T15:33:07",,,,"",,"",,,"",,"",0,12,"12_1292","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1293,"2019-11-21T11:43:00.000Z","14.764636666666668 -17.384966666666667 21.0 4.8",14.7646366666667,-17.3849666666667,21,4.8,411,2,0,11,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"4557a6fb-1b28-4dbe-9e2b-4a559171876a","2019-11-21T15:33:16",,,,"",,"",,,"",,"",0,12,"12_1293","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1294,"2019-11-21T11:53:00.000Z","14.764550000000002 -17.384678333333333 59.0 4.9",14.76455,-17.3846783333333,59,4.9,411,2,0,33,1,,,"",,"",,4,"",4,"",,4,"",2,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"f567e51c-b790-495a-a6b4-0a2760580e56","2019-11-21T15:33:17",,,,"",,"",,,"",,"",0,12,"12_1294","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1295,"2019-11-21T12:05:00.000Z","14.764331666666665 -17.384493333333335 1.1 5.0",14.7643316666667,-17.3844933333333,1.1,5,411,1,0,18,1,,,"",,"",,4,"",4,"",,2,"",2,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,2,"","",0,1,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"b411134c-461d-4d53-bc56-33bb290ced8a","2019-11-21T15:33:20",,,,"",,"",,,"",,"",0,12,"12_1295","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1296,"2019-11-21T12:17:00.000Z","14.764193333333333 -17.384363333333333 10.3 5.0",14.7641933333333,-17.3843633333333,10.3,5,411,1,0,10,1,,,"",,"",,4,"",4,"",,3,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,2,"",3,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"d876f4dc-0718-4218-9e9d-d7bd4a0477fd","2019-11-21T15:33:21",,,,"",,"",,,"",,"",0,12,"12_1296","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1297,"2019-11-21T13:04:00.000Z","14.764288333333331 -17.385833333333334 19.7 5.0",14.7642883333333,-17.3858333333333,19.7,5,411,2,0,17,1,,,"",,"",,5,"",5,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,2,"",3,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"ebfdba32-8735-4af9-8d45-ccb278697068","2019-11-21T15:33:28",,,,"",,"",,,"",,"",0,12,"12_1297","2019-11-21",12411,"Dakar","Dakar 19","Dakar"
,1298,"2019-11-20T12:27:00.000+01:00","14.76209 -17.38439 -42.9 4.7",14.76209,-17.38439,-42.9,4.7,411,2,0,36,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","","Adama ndiaye",,"b9797517-9d68-4d44-8fe1-7e839b61b049","2019-11-20T18:05:02",,,,"",,"",,,"",,"",0,12,"12_1298","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1299,"2019-11-22T11:14:00.000Z","14.719278333333333 -17.26165166666667 42.0 5.0",14.7192783333333,-17.2616516666667,42,5,412,2,0,16,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,6,"Préparation a domicile",6,"Préparation a domicile",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Ndella diokhane","Abdou Aziz fall",,"1951fd8a-6843-4724-8396-f1afa4816961","2019-11-22T14:58:04",,,,"",,"",,,"",,"",0,12,"12_1299","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1300,"2019-11-22T11:25:00.000Z","14.71955 -17.262003333333332 29.5 5.0",14.71955,-17.2620033333333,29.5,5,412,2,0,14,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,6,"Il y'a une décente l eau coule",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Xaliss  diattara","Abdou Aziz  fall",,"ca8c7173-20c3-43eb-bef7-f24828d1882e","2019-11-22T14:58:11",,,,"",,"",,,"",,"",0,12,"12_1300","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1301,"2019-11-22T11:53:00.000Z","14.720545 -17.262866666666664 34.7 4.9",14.720545,-17.2628666666667,34.7,4.9,412,2,0,13,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,6,"C une descente l eau coule",6,"L eau coule",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,6,"Préparation a domicile",6,"Préparation a domicile",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Djibril diop","Abdou Aziz fall",,"4c06bf97-4ed1-4772-87d5-d99004522d26","2019-11-22T14:58:14",,,,"",,"",,,"",,"",0,12,"12_1301","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1302,"2019-11-22T12:10:00.000Z","14.720213333333334 -17.262331666666668 32.7 4.7",14.7202133333333,-17.2623316666667,32.7,4.7,412,1,0,6,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,6,"Descente l eau coule",6,"Y'a  une Pante",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Coumba niang","Abdou aziz",,"7ea744ad-8410-4e0c-ab4f-5813a37cc2a0","2019-11-22T14:58:18",,,,"",,"",,,"",,"",0,12,"12_1302","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1303,"2019-11-22T12:29:00.000Z","14.72015 -17.262163333333334 69.1 5.0",14.72015,-17.2621633333333,69.1,5,412,2,0,10,1,,,"",,"",,6,"Loin du canal",6,"Loin du canal",,6,"L eau coule",6,"L eau coule",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Farmata ndiaye","Abdou Aziz ",,"e1f05739-cedb-4068-b9d8-62295dfec6f6","2019-11-22T14:58:21",,,,"",,"",,,"",,"",0,12,"12_1303","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1304,"2019-11-22T12:54:00.000Z","14.720676666666668 -17.263393333333333 6.8 5.0",14.7206766666667,-17.2633933333333,6.8,5,412,2,0,11,1,,,"",,"",,6,"Les enfants ne frequente pas l canal",6,"Les  enfants ne fréquente pas le canal",,6,"L eau coule vers le canal",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Thiaba diouf","Abdou aziz",,"7b6876c1-8839-45be-b6df-dd1ad9607b2f","2019-11-22T14:58:26",,,,"",,"",,,"",,"",0,12,"12_1304","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1305,"2019-11-22T13:11:00.000Z","14.720083333333331 -17.263945 25.4 5.0",14.7200833333333,-17.263945,25.4,5,412,1,0,6,1,,,"",,"",,3,"",3,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,6,"Preparation a domicile",6,"Préparation a domicile",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Fatou seck","Abdou aziz",,"03fcbfda-dafe-4e17-92db-0acc6e7e9a57","2019-11-22T14:58:29",,,,"",,"",,,"",,"",0,12,"12_1305","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1306,"2019-11-22T13:32:00.000Z","14.721146666666668 -17.263516666666664 9.9 4.8",14.7211466666667,-17.2635166666667,9.9,4.8,412,2,0,9,1,,,"",,"",,3,"",3,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,6,"Préparation a domicile",6,"Préparation a domicile",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Fatoumata diallo","Aziz  fall",,"b58a3a5f-2ae6-499b-94c6-43b2ad0f3bf4","2019-11-22T14:58:33",,,,"",,"",,,"",,"",0,12,"12_1306","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1307,"2019-11-22T13:47:00.000Z","14.719313333333332 -17.26153833333333 61.5 4.9",14.7193133333333,-17.2615383333333,61.5,4.9,412,1,0,15,1,,,"",,"",,6,"Loin du canal",6,"Loin du canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,6,"Préparation a domicile",6,"Préparation a domicile",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Aminata loume","Abdou aziz",,"5ffef69f-4924-4a34-b746-4eda2226fd87","2019-11-22T14:58:35",,,,"",,"",,,"",,"",0,12,"12_1307","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1308,"2019-11-22T14:40:00.000Z","14.719686666666666 -17.260735 11.2 4.9",14.7196866666667,-17.260735,11.2,4.9,412,2,0,15,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,6,"Préparation a domicile",6,"Propagation a domicile",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Mot seye","Aziz fall",,"717d5331-e3d9-4205-a737-4ce819f20cb0","2019-11-22T14:58:40",,,,"",,"",,,"",,"",0,12,"12_1308","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1309,"2019-11-22T12:38:00.000+01:00","14.721076666666667 -17.259876666666667 -0.1 4.6",14.7210766666667,-17.2598766666667,-0.1,4.6,412,1,0,14,1,,,"",,"",,1,"",1,"",,3,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","Canalisation. Éclairage public ","Ndeye amie leye ",,"35d142d2-e3f9-4d4f-a34d-beedaafa9969","2019-11-22T15:02:40",,,,"",,"",,,"",,"",0,12,"12_1309","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1310,"2019-11-22T12:58:00.000+01:00","14.721323333333332 -17.259645 12.9 5.0",14.7213233333333,-17.259645,12.9,5,412,1,0,12,1,,,"",,"",,1,"",1,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,3,"",5,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Ndeye amie leye ",,"726daefa-af03-4e7b-955c-5408a5852414","2019-11-22T15:03:04",,,,"",,"",,,"",,"",0,12,"12_1310","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1311,"2019-11-22T13:14:00.000+01:00","14.721391666666667 -17.260076666666667 -15.2 5.0",14.7213916666667,-17.2600766666667,-15.2,5,412,1,0,10,1,,,"",,"",,3,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,5,"",5,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","Ya trois toilette. Chocolat. Beurre ","Ndeye amie leye ",,"1f507a72-f3d7-428e-864c-77f3d5eb6d2a","2019-11-22T15:03:36",,,,"",,"",,,"",,"",0,12,"12_1311","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1312,"2019-11-22T13:28:00.000+01:00","14.721693333333333 -17.260188333333335 45.4 4.8",14.7216933333333,-17.2601883333333,45.4,4.8,412,2,0,12,1,,,"",,"",,1,"",3,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",1,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","Beurre. Pour les adultes ","Ndeye amie leye ",,"3e7539ef-8af9-4d11-a91a-10936e4acaea","2019-11-22T15:04:06",,,,"",,"",,,"",,"",0,12,"12_1312","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1313,"2019-11-22T13:43:00.000+01:00","14.722071666666666 -17.260406666666665 40.1 4.9",14.7220716666667,-17.2604066666667,40.1,4.9,412,2,0,15,1,,,"",,"",,3,"",3,"",,3,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","Toutes les. Eau x dans la fosse. Besoin de canalisations ","Ndeye amie leye ",,"77ec7aa6-440f-453a-8ab4-549dbba1cc9e","2019-11-22T15:04:47",,,,"",,"",,,"",,"",0,12,"12_1313","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1314,"2019-11-22T12:25:00.000Z","14.720836666666665 -17.262091666666667 34.1 5.0",14.7208366666667,-17.2620916666667,34.1,5,412,1,0,8,1,,,"",,"",,3,"",1,"",,3,"",2,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,2,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"23062eeb-4df7-4371-b95a-df719982a161","2019-11-22T15:10:45",,,,"",,"",,,"",,"",0,12,"12_1314","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1315,"2019-11-22T12:33:00.000Z","14.720416666666665 -17.262136666666667 43.7 4.7",14.7204166666667,-17.2621366666667,43.7,4.7,412,2,0,10,1,,,"",,"",,3,"",3,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,2,"",2,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"4f7ef94d-7797-4a98-9fa1-816860f7e752","2019-11-22T15:10:45",,,,"",,"",,,"",,"",0,12,"12_1315","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1316,"2019-11-22T11:37:00.000Z","14.720186666666667 -17.260811666666665 26.7 4.8",14.7201866666667,-17.2608116666667,26.7,4.8,412,2,0,10,1,,,"",,"",,4,"",1,"",,4,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,3,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"1fce8647-099c-40d4-8059-b3594022c35e","2019-11-22T15:18:38",,,,"",,"",,,"",,"",0,12,"12_1316","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1317,"2019-11-22T11:46:00.000Z","14.720294999999998 -17.26117 43.2 5.0",14.720295,-17.26117,43.2,5,412,1,0,15,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,4,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"fcc1b974-56d9-413f-b98a-2135fee5bd1f","2019-11-22T15:18:41",,,,"",,"",,,"",,"",0,12,"12_1317","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1318,"2019-11-22T12:00:00.000Z","14.720585000000002 -17.26133666666667 -23.4 5.0",14.720585,-17.2613366666667,-23.4,5,412,2,0,12,1,,,"",,"",,4,"",1,"",,4,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,4,"",5,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"8c95fdb6-30e0-4690-a825-18c89ca92b57","2019-11-22T15:18:44",,,,"",,"",,,"",,"",0,12,"12_1318","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1319,"2019-11-22T12:17:00.000Z","14.720816666666668 -17.261416666666666 17.4 5.0",14.7208166666667,-17.2614166666667,17.4,5,412,1,0,9,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",1,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"f368381b-f945-43cb-a9bd-e0e02656490e","2019-11-22T15:18:47",,,,"",,"",,,"",,"",0,12,"12_1319","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1320,"2019-11-22T12:30:00.000Z","14.720965000000001 -17.26124 -2.0 3.9",14.720965,-17.26124,-2,3.9,412,1,0,14,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"be2738fb-9235-44b6-872e-70160338407c","2019-11-22T15:18:50",,,,"",,"",,,"",,"",0,12,"12_1320","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1321,"2019-11-22T13:00:00.000Z","14.720918333333335 -17.262336666666666 48.2 5.0",14.7209183333333,-17.2623366666667,48.2,5,412,1,0,6,1,,,"",,"",,4,"",2,"",,4,"",2,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"d0b75029-5b0c-4964-b55b-ed87ea193195","2019-11-22T15:18:54",,,,"",,"",,,"",,"",0,12,"12_1321","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1322,"2019-11-22T13:28:00.000Z","14.721363333333333 -17.262783333333335 5.6 5.0",14.7213633333333,-17.2627833333333,5.6,5,412,1,0,10,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"d9512dd2-f96c-450c-83c3-23fe32bbf563","2019-11-22T15:19:11",,,,"",,"",,,"",,"",0,12,"12_1322","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
,1323,"2019-11-22T13:38:00.000Z","14.721055000000002 -17.262665000000002 1.6 4.7",14.721055,-17.262665,1.6,4.7,412,1,0,4,1,,,"",,"",,2,"",1,"",,2,"",1,"",,1,"",1,"",,1,"",,,,,,,1,,2,,,3,"",3,"",1,"",,4,"",1,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"a830b7c4-9bab-443f-b3e4-5e1bce9533e4","2019-11-22T15:19:13",,,,"",,"",,,"",,"",0,12,"12_1323","2019-11-22",12412,"Dakar","Dakar 19","Dakar"
